series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,_Name,LAT,LON,State,SpotCheck,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita
LAUCN180470000000003,18047,18047,b18047,6.02,4.9,2014M04,2014M09_3moAve,2014M09_3moAve,69,7.02,2014M05_3moAve,65,"Franklin County, IN","Franklin, IN",39.409762,-85.066964,IN,#REF!,6,4,11218,53538,112.6925991,14.64373148,44.01494653,23.2379848,18.1033372,-314.00,-1.36,439.00,348.00,38.00,12.00,41.00,6482012,281
LAUCN180590000000003,18059,18059,b18059,4.272,4.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.272,2014M05_3moAve,65,"Hancock County, IN","Hancock, IN",39.82253,-85.773162,IN,#REF!,1,1,35780,67738,142.5823019,7.414935739,35.27493701,31.05083741,26.25928984,"1,071.00",1.53,"1,364.00",996.00,106.00,70.00,192.00,41905401,597
LAUCN180630000000003,18063,18063,b18063,3.76,3.8,2015M04,#N/A,#N/A,#N/A,4.76,2014M05_3moAve,65,"Hendricks County, IN","Hendricks, IN",39.768963,-86.509908,IN,#REF!,1,1,76040,68575,144.3441105,6.527254239,30.47318742,30.79775269,32.20180565,"7,181.00",4.94,"2,839.00","1,834.00",244.00,142.00,619.00,60673881,416
LAUCN180790000000003,18079,18079,b18079,6.1,4.9,2014M09,2015M05_3moAve,2015M05_3moAve,77,7.1,2014M05_3moAve,65,"Jennings County, IN","Jennings, IN",38.996234,-85.628111,IN,#REF!,6,5,13344,44554,93.78209986,14.67470269,47.04299629,28.66598504,9.616315988,-785.00,-2.75,407.00,263.00,31.00,33.00,80.00,30396770,1067
LAUCN180810000000003,18081,18081,b18081,4.056,4,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.056,2014M05_3moAve,65,"Johnson County, IN","Johnson, IN",39.495986,-86.0946,IN,#REF!,1,1,72029,58936,124.054896,8.995353551,34.67588051,29.53567848,26.79308746,"4,668.00",3.34,"2,969.00","1,939.00",249.00,133.00,648.00,90380329,646
LAUCN180950000000003,18095,18095,b18095,6.616,5.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.616,2014M05_3moAve,65,"Madison County, IN","Madison, IN",40.166203,-85.722454,IN,#REF!,1,1,58834,41117,86.54752884,13.0482493,40.15026818,30.13649546,16.66498707,"-1,660.00",-1.26,"2,295.00","1,535.00",212.00,117.00,431.00,131580521,1000
LAUCN181310000000003,18131,18131,b18131,4.856,4.3,2014M09,2015M05_3moAve,2015M05_3moAve,77,5.856,2014M05_3moAve,65,"Pulaski County, IN","Pulaski, IN",41.045272,-86.692538,IN,#REF!,6,4,6403,44821,94.34411047,14.73579483,45.36811851,26.81848331,13.07760336,-352.00,-2.63,325.00,260.00,24.00,18.00,23.00,11063876,829
LAUCN181330000000003,18133,18133,b18133,6,5,2014M09,2014M10_3moAve,2014M10_3moAve,70,7,2014M05_3moAve,65,"Putnam County, IN","Putnam, IN",39.665548,-86.853373,IN,#REF!,1,1,16595,51052,107.4597962,14.08153321,41.3391262,28.37826864,16.20107195,-365.00,-0.96,675.00,476.00,59.00,27.00,113.00,23458586,619
LAUCN181350000000003,18135,18135,b18135,6.236,4.8,2014M04,2014M09_3moAve,2014M09_3moAve,69,7.236,2014M05_3moAve,65,"Randolph County, IN","Randolph, IN",40.164174,-85.005481,IN,#REF!,6,6,13033,41057,86.42123432,14.83358675,44.45570761,28.2705412,12.44016444,-941.00,-3.60,479.00,343.00,38.00,38.00,60.00,11896644,455
LAUCN181430000000003,18143,18143,b18143,5.848,5.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.848,2014M05_3moAve,65,"Scott County, IN","Scott, IN",38.679431,-85.751898,IN,#REF!,1,1,10379,43650,91.87926244,21.286672,40.69745987,26.48994403,11.5259241,-452.00,-1.87,415.00,287.00,27.00,29.00,72.00,21262941,880
LAUCN181470000000003,18147,18147,b18147,4.604,3.9,2014M09,2015M05_3moAve,2015M05_3moAve,77,5.604,2014M05_3moAve,65,"Spencer County, IN","Spencer, IN",38.009697,-87.010375,IN,#REF!,8,7,11023,50533,106.3673487,13.50572742,43.95363194,27.01145483,15.52918582,-271.00,-1.29,410.00,293.00,42.00,32.00,43.00,10609468,507
LAUCN181490000000003,18149,18149,b18149,6.792,5.8,2014M06,2014M09_3moAve,2014M09_3moAve,69,7.792,2014M05_3moAve,65,"Starke County, IN","Starke, IN",41.284478,-86.644636,IN,#REF!,6,4,10262,39552,83.2533468,17.77441141,43.15470555,26.74998422,12.32089882,-305.00,-1.31,319.00,232.00,37.00,16.00,34.00,14242943,609
LAUCN181750000000003,18175,18175,b18175,5.896,5.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.896,2014M05_3moAve,65,"Washington County, IN","Washington, IN",38.600613,-86.104751,IN,#REF!,1,1,13511,43981,92.5759872,19.93232526,43.89341229,24.22544147,11.94882098,-445.00,-1.57,444.00,342.00,27.00,29.00,46.00,12380876,438
LAUCN191790000000003,19179,19179,b19179,4.68,4.7,2015M05,#N/A,#N/A,#N/A,5.68,2014M05_3moAve,65,"Wapello County, IA","Wapello, IA",41.031263,-92.409482,IA,#REF!,5,8,18127,40629,77.70531309,15.40672248,37.47761256,30.90507726,16.2105877,-557.00,-1.56,769.00,498.00,79.00,51.00,141.00,101487167,2845
LAUCN200950000000003,20095,20095,b20095,3.352,5.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.352,2014M05_3moAve,65,"Kingman County, KS","Kingman, KS",37.552951,-98.144529,KS,#REF!,2,2,3819,51281,100.7643638,11.94328304,31.08525723,37.70223596,19.26922378,-104.00,-1.32,210.00,147.00,35.00,11.00,17.00,7486725,955
LAUCN200990000000003,20099,20099,b20099,5.104,6.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.104,2014M05_3moAve,65,"Labette County, KS","Labette, KS",37.191468,-95.297473,KS,#REF!,7,8,11040,38542,75.73292462,10.33492152,30.59837444,38.66311659,20.40358744,-704.00,-3.26,482.00,287.00,64.00,46.00,85.00,22298547,1034
LAUCN210150000000003,21015,21015,b21015,4.896,4.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.896,2014M05_3moAve,65,"Boone County, KY","Boone, KY",38.974595,-84.731431,KY,#REF!,1,1,64226,65274,150.7239014,8.112224654,29.55112698,31.9804426,30.35620576,"3,559.00",3.00,"2,834.00","1,609.00",301.00,185.00,739.00,64046361,537
LAUCN210170000000003,21017,21017,b21017,5.328,5,2014M08,2014M10_3moAve,2014M10_3moAve,70,6.328,2014M05_3moAve,65,"Bourbon County, KY","Bourbon, KY",38.202562,-84.20986,KY,#REF!,2,2,10046,40045,92.46773039,18.44681473,38.52279369,27.22092344,15.80946815,-54.00,-0.27,371.00,264.00,17.00,23.00,67.00,9936494,498
LAUCN210270000000003,21027,21027,b21027,6.708,6.1,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.708,2014M05_3moAve,65,"Breckinridge County, KY","Breckinridge, KY",37.777988,-86.432919,KY,#REF!,8,7,8274,40107,92.61089431,23.35250856,44.28748271,23.00298551,9.357023229,-83.00,-0.41,290.00,222.00,19.00,19.00,30.00,13045703,650
LAUCN210470000000003,21047,21047,b21047,7.26,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.26,2014M05_3moAve,65,"Christian County, KY","Christian, KY",36.892059,-87.492986,KY,#REF!,2,2,26796,41333,95.44184543,14.77037455,34.52851496,35.63194052,15.06916996,"-3,883.00",-5.25,"1,318.00",793.00,123.00,87.00,315.00,133376760,1798
LAUCN210490000000003,21049,21049,b21049,5.576,5.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.576,2014M05_3moAve,65,"Clark County, KY","Clark, KY",37.970133,-84.144974,KY,#REF!,2,2,17526,45516,105.100792,17.5338819,34.46272991,28.5898677,19.41352049,-40.00,-0.11,746.00,491.00,62.00,34.00,159.00,15678864,440
LAUCN210810000000003,21081,21081,b21081,6.192,5.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.192,2014M05_3moAve,65,"Grant County, KY","Grant, KY",38.64916,-84.625927,KY,#REF!,1,1,11616,43861,101.2792389,17.56748133,42.43507115,29.05366601,10.94378151,-441.00,-1.79,380.00,254.00,39.00,25.00,62.00,12106973,491
LAUCN210990000000003,21099,21099,b21099,5.924,5.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.924,2014M05_3moAve,65,"Hart County, KY","Hart, KY",37.316435,-85.8791,KY,#REF!,8,7,8191,33588,77.55790057,28.79145954,41.56140494,20.86219542,8.784940103,176.00,0.97,272.00,205.00,16.00,13.00,38.00,7487557,411
LAUCN211110000000003,21111,21111,b21111,5.768,5.3,2014M09,2014M09_3moAve,2014M09_3moAve,69,6.768,2014M05_3moAve,65,"Jefferson County, KY","Jefferson, KY",38.189532,-85.657624,KY,#REF!,1,1,378796,47495,109.6704921,11.8970744,27.96568884,29.77434237,30.3628944,"8,124.00",1.10,"19,173.00","11,725.00","1,969.00","1,093.00","4,386.00",588240375,793
LAUCN211130000000003,21113,21113,b21113,4.94,4.5,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.94,2014M05_3moAve,65,"Jessamine County, KY","Jessamine, KY",37.873291,-84.58396,KY,#REF!,2,2,24648,52011,120.0983675,15.4227433,28.84377085,28.36399453,27.36949131,981.00,2.02,995.00,738.00,77.00,41.00,139.00,34122663,700
LAUCN211170000000003,21117,21117,b21117,5.336,4.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.336,2014M05_3moAve,65,"Kenton County, KY","Kenton, KY",38.930477,-84.533492,KY,#REF!,1,1,83772,53949,124.5733946,11.16804809,30.145796,29.58295998,29.10319594,121.00,0.08,"3,087.00","1,939.00",325.00,203.00,620.00,91952600,575
LAUCN211630000000003,21163,21163,b21163,6.824,6,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.824,2014M05_3moAve,65,"Meade County, KY","Meade, KY",37.967476,-86.200863,KY,#REF!,3,2,12808,45984,106.1814487,13.70228194,39.55001066,34.04243975,12.70526765,352.00,1.23,341.00,269.00,21.00,16.00,35.00,10011081,349
LAUCN250050000000003,25005,25005,b25005,6.588,6.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.588,2014M05_3moAve,65,"Bristol County, MA","Bristol, MA",41.746863,-71.090509,MA,#REF!,1,1,284878,53626,80.2856544,18.06592916,30.20051991,26.48276815,25.25078278,"3,286.00",0.60,"12,637.00","8,821.00","1,107.00",700.00,"2,009.00",529478101,965
LAUCN250270000000003,25027,25027,b25027,5.528,5.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.528,2014M05_3moAve,65,"Worcester County, MA","Worcester, MA",42.311693,-71.940282,MA,#REF!,2,2,418067,62268,93.22394227,10.62455558,28.54238267,27.00969572,33.82336602,"6,618.00",0.83,"17,421.00","12,298.00","1,532.00",944.00,"2,647.00",825170226,1032
LAUCN260270000000003,26027,26027,b26027,6.168,5.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.168,2014M05_3moAve,65,"Cass County, MI","Cass, MI",41.916966,-86.000257,MI,#REF!,2,2,24424,42875,88.95228216,12.76337896,38.44162283,32.56672267,16.22827554,-550.00,-1.05,734.00,571.00,63.00,37.00,63.00,36382166,697
LAUCN260990000000003,26099,26099,b26099,7.564,6.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,8.564,2014M05_3moAve,65,"Macomb County, MI","Macomb, MI",42.671467,-82.910869,MI,#REF!,1,1,409275,52954,109.8630705,11.75512068,31.21534771,34.53870496,22.49082664,"14,807.00",1.76,"17,806.00","12,846.00","1,656.00",826.00,"2,478.00",503135174,598
LAUCN280310000000003,28031,28031,b28031,5.616,6.1,2014M11,2015M04_3moAve,2015M04_3moAve,76,6.616,2014M05_3moAve,65,"Covington County, MS","Covington, MS",31.633331,-89.548897,MS,#REF!,8,6,8538,32999,86.40517399,23.51555137,34.37009111,27.91391769,14.20043984,-258.00,-1.32,329.00,232.00,25.00,28.00,44.00,34643629,1766
LAUCN280330000000003,28033,28033,b28033,4.256,4.7,2015M04,#N/A,#N/A,#N/A,5.256,2014M05_3moAve,65,"DeSoto County, MS","DeSoto, MS",34.874266,-89.99324,MS,#REF!,1,1,83256,59043,154.5992511,11.4236723,30.61776613,36.34865444,21.60990712,"5,696.00",3.53,"2,543.00","1,531.00",212.00,146.00,654.00,83396681,516
LAUCN280390000000003,28039,28039,b28039,7.216,7.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,8.216,2014M05_3moAve,65,"George County, MS","George, MS",30.855431,-88.642268,MS,#REF!,6,6,9073,43597,114.1551674,16.15768259,44.28503109,29.22730068,10.32998565,160.00,0.71,317.00,238.00,22.00,14.00,43.00,14591190,643
LAUCN280790000000003,28079,28079,b28079,6.5,6.6,2014M11,2014M11_3moAve,2014M11_3moAve,71,7.5,2014M05_3moAve,65,"Leake County, MS","Leake, MS",32.760737,-89.522236,MS,#REF!,6,6,8886,34099,89.28543374,25.07856694,36.51791326,27.70444863,10.69907116,-758.00,-3.18,301.00,222.00,22.00,17.00,40.00,38473050,1617
LAUCN280970000000003,28097,28097,b28097,8.872,8.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.872,2014M05_3moAve,65,"Montgomery County, MS","Montgomery, MS",33.500714,-89.639625,MS,#REF!,7,9,4685,30128,78.88769605,27.29241877,34.05054152,25.60288809,13.05415162,-497.00,-4.55,223.00,160.00,19.00,15.00,29.00,18222818,1668
LAUCN291150000000003,29115,29115,b29115,6.656,9.1,2014M10,#N/A,#N/A,#N/A,7.656,2014M05_3moAve,65,"Linn County, MO","Linn, MO",39.86444,-93.108019,MO,#REF!,7,11,5331,37773,80.53086025,12.47536232,51.46666667,23.38550725,12.67246377,-319.00,-2.50,299.00,221.00,29.00,12.00,37.00,21693779,1701
LAUCN350210000000003,35021,35021,b35021,2.908,8.8,#N/A,#N/A,#N/A,#N/A,3.908,2014M05_3moAve,65,"Harding County, NM","Harding, NM",35.85958,-103.851495,NM,#REF!,9,12,310,37520,85.2223686,10.24208566,35.00931099,33.33333333,21.41527002,-1.00,-0.14,10.00,8.00,1.00,1.00,,873380,1264
LAUCN360190000000003,36019,36019,b36019,6.056,6.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.056,2014M05_3moAve,65,"Clinton County, NY","Clinton, NY",44.752712,-73.705643,NY,#REF!,5,8,38448,45900,80.16767095,15.43604808,36.13459008,26.36293186,22.06642997,-919.00,-1.12,"1,909.00","1,297.00",208.00,120.00,284.00,84561199,1030
LAUCN360230000000003,36023,36023,b36023,5.752,5.9,2014M08,2014M10_3moAve,2014M10_3moAve,70,6.752,2014M05_3moAve,65,"Cortland County, NY","Cortland, NY",42.594039,-76.07624,NY,#REF!,4,5,24360,46163,80.62701947,9.866385836,35.49661028,31.15579543,23.48120845,-432.00,-0.88,"1,031.00",701.00,101.00,80.00,149.00,54797817,1112
LAUCN360270000000003,36027,36027,b36027,4.484,4.9,#N/A,#N/A,#N/A,#N/A,5.484,2014M05_3moAve,65,"Dutchess County, NY","Dutchess, NY",41.75477,-73.740041,NY,#REF!,1,1,146415,69300,121.037464,10.43532078,27.71538945,28.92522385,32.92406592,"-2,289.00",-0.77,"7,423.00","5,732.00",486.00,323.00,882.00,191059886,642
LAUCN360290000000003,36029,36029,b36029,5.18,5.7,#N/A,#N/A,#N/A,#N/A,6.18,2014M05_3moAve,65,"Erie County, NY","Erie, NY",42.752759,-78.778192,NY,#REF!,1,1,459092,51123,89.29001834,10.21965532,28.54945234,30.32451726,30.90637509,"3,802.00",0.41,"22,313.00","14,818.00","2,412.00","1,100.00","3,983.00",815754996,888
LAUCN360550000000003,36055,36055,b36055,4.912,5.5,#N/A,#N/A,#N/A,#N/A,5.912,2014M05_3moAve,65,"Monroe County, NY","Monroe, NY",43.464475,-77.664656,NY,#REF!,1,1,374048,51722,90.33621518,10.39584923,25.00005033,28.80592898,35.79817145,"-2,473.00",-0.33,"17,144.00","11,606.00","1,742.00",850.00,"2,946.00",693653158,932
LAUCN360670000000003,36067,36067,b36067,4.604,5.3,#N/A,#N/A,#N/A,#N/A,5.604,2014M05_3moAve,65,"Onondaga County, NY","Onondaga, NY",43.006516,-76.196134,NY,#REF!,2,2,232785,52055,90.91782377,10.08678434,26.91217399,29.89979973,33.10124194,"-4,016.00",-0.86,"11,723.00","7,626.00","1,229.00",655.00,"2,213.00",430002943,920
LAUCN360710000000003,36071,36071,b36071,4.812,5.1,2014M12,2015M05_3moAve,2015M05_3moAve,77,5.812,2014M05_3moAve,65,"Orange County, NY","Orange, NY",41.40241,-74.306252,NY,#REF!,1,1,179006,68249,119.2018164,12.27156262,29.25610439,29.7473402,28.72499279,"-6,526.00",-1.75,"9,103.00","6,879.00",624.00,358.00,"1,242.00",262749831,704
LAUCN360790000000003,36079,36079,b36079,3.88,4.8,#N/A,#N/A,#N/A,#N/A,4.88,2014M05_3moAve,65,"Putnam County, NY","Putnam, NY",41.427904,-73.743882,NY,#REF!,1,1,51595,92014,160.7091084,7.820687259,26.09645949,27.68578294,38.39707032,-977.00,-0.98,"2,855.00","2,479.00",138.00,84.00,154.00,36694356,368
LAUCN360830000000003,36083,36083,b36083,4.696,5,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.696,2014M05_3moAve,65,"Rensselaer County, NY","Rensselaer, NY",42.710421,-73.513845,NY,#REF!,2,2,82825,56643,98.93109772,9.698699181,29.89196902,31.77556239,28.63376941,-166.00,-0.10,"2,981.00","2,161.00",264.00,153.00,403.00,389975005,2446
LAUCN360870000000003,36087,36087,b36087,4.296,5.1,#N/A,#N/A,#N/A,#N/A,5.296,2014M05_3moAve,65,"Rockland County, NY","Rockland, NY",41.154639,-74.024645,NY,#REF!,1,1,148889,80132,139.9563357,12.46286468,23.91766282,23.20365764,40.41581486,"1,129.00",0.36,"9,198.00","7,554.00",565.00,204.00,875.00,221653216,710
LAUCN360910000000003,36091,36091,b36091,4.096,4.3,#N/A,#N/A,#N/A,#N/A,5.096,2014M05_3moAve,65,"Saratoga County, NY","Saratoga, NY",43.106135,-73.855387,NY,#REF!,2,2,115750,69917,122.1150991,6.634305257,26.1712083,30.07209932,37.12238713,"3,198.00",1.46,"4,986.00","3,553.00",424.00,234.00,775.00,130687195,594
LAUCN360930000000003,36093,36093,b36093,4.592,5.2,#N/A,#N/A,#N/A,#N/A,5.592,2014M05_3moAve,65,"Schenectady County, NY","Schenectady, NY",42.817539,-74.043548,NY,#REF!,2,2,77123,53978,94.2764824,9.588195638,31.0310776,30.35597292,29.02475384,-750.00,-0.48,"3,068.00","2,095.00",281.00,159.00,533.00,228495963,1475
LAUCN361030000000003,36103,36103,b36103,4.408,5.1,#N/A,#N/A,#N/A,#N/A,5.408,2014M05_3moAve,65,"Suffolk County, NY","Suffolk, NY",40.943554,-72.692218,NY,#REF!,1,1,771146,84940,148.3538556,10.14907435,29.98971117,26.95505037,32.90616411,"-6,907.00",-0.46,"47,668.00","38,418.00","3,257.00","1,228.00","4,765.00",1243141394,832
LAUCN361110000000003,36111,36111,b36111,4.876,5.3,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.876,2014M05_3moAve,65,"Ulster County, NY","Ulster, NY",41.947216,-74.265458,NY,#REF!,3,2,91353,56933,99.4376037,11.2690149,29.42873224,29.44202117,29.8602317,"-2,030.00",-1.11,"4,663.00","3,694.00",299.00,166.00,504.00,126669076,694
LAUCN361190000000003,36119,36119,b36119,4.228,5,#N/A,#N/A,#N/A,#N/A,5.228,2014M05_3moAve,65,"Westchester County, NY","Westchester, NY",41.15277,-73.745912,NY,#REF!,1,1,473866,83094,145.129683,12.37794389,21.57004244,20.66914292,45.38287075,"8,896.00",0.94,"31,515.00","25,289.00","1,952.00",905.00,"3,369.00",635528799,669
LAUCN370130000000003,37013,37013,b37013,6.312,7.2,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.312,2014M05_3moAve,65,"Beaufort County, NC","Beaufort, NC",35.482313,-76.842014,NC,#REF!,6,5,21477,39043,84.9758412,18.32301833,32.70054749,30.6623423,18.31409188,-19.00,-0.04,"1,149.00",828.00,97.00,44.00,180.00,51164699,1070
LAUCN370670000000003,37067,37067,b37067,4.976,6.2,2014M12,#N/A,#N/A,#N/A,5.976,2014M05_3moAve,65,"Forsyth County, NC","Forsyth, NC",36.132466,-80.256961,NC,#REF!,2,2,173625,46163,100.4722936,12.97767121,26.33598082,28.79364604,31.89270193,"8,155.00",2.33,"8,197.00","5,353.00",826.00,382.00,"1,636.00",277991205,791
LAUCN370890000000003,37089,37089,b37089,4.064,5.2,2014M12,#N/A,#N/A,#N/A,5.064,2014M05_3moAve,65,"Henderson County, NC","Henderson, NC",35.336415,-82.479741,NC,#REF!,2,2,48446,44561,96.98559178,12.45446353,26.6085323,33.22671135,27.71029283,"5,246.00",4.91,"2,514.00","1,894.00",181.00,76.00,363.00,69040992,645
LAUCN370970000000003,37097,37097,b37097,5.428,5.9,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.428,2014M05_3moAve,65,"Iredell County, NC","Iredell, NC",35.806355,-80.874538,NC,#REF!,1,1,78513,49983,108.7864014,14.13147148,29.54450751,32.42339781,23.90062319,"5,614.00",3.52,"4,231.00","2,991.00",355.00,192.00,693.00,112053697,701
LAUCN371330000000003,37133,37133,b37133,5.02,6.4,2014M12,#N/A,#N/A,#N/A,6.02,2014M05_3moAve,65,"Onslow County, NC","Onslow, NC",34.763109,-77.499469,NC,#REF!,3,2,62715,45213,98.40464894,9.79103651,29.86835939,42.34120053,17.99940357,"-5,177.00",-2.91,"2,710.00","1,686.00",267.00,136.00,621.00,186587775,1040
LAUCN371450000000003,37145,37145,b37145,6.94,7.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.94,2014M05_3moAve,65,"Person County, NC","Person, NC",36.386336,-78.965644,NC,#REF!,2,2,18553,42091,91.60971575,16.99442325,36.09480481,32.21675961,14.69401233,-294.00,-0.74,670.00,479.00,53.00,54.00,84.00,21376148,542
LAUCN371510000000003,37151,37151,b37151,5.468,6.1,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.468,2014M05_3moAve,65,"Randolph County, NC","Randolph, NC",35.709915,-79.806215,NC,#REF!,2,2,68714,40896,89.00883646,21.95979325,35.15334935,29.13481639,13.75204102,-28.00,-0.02,"2,558.00","1,809.00",243.00,139.00,367.00,91534733,645
LAUCN371570000000003,37157,37157,b37157,6.78,7.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.78,2014M05_3moAve,65,"Rockingham County, NC","Rockingham, NC",36.381806,-79.782754,NC,#REF!,2,2,43564,40446,88.02942585,21.0301542,35.15854979,30.86191907,12.94937694,"-1,251.00",-1.34,"1,705.00","1,231.00",117.00,74.00,283.00,47095372,503
LAUCN371690000000003,37169,37169,b37169,5.056,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.056,2014M05_3moAve,65,"Stokes County, NC","Stokes, NC",36.393506,-80.266199,NC,#REF!,2,2,22496,44552,96.96600357,18.94333752,40.16932926,27.53245976,13.35487345,-681.00,-1.44,588.00,449.00,42.00,19.00,78.00,32618982,689
LAUCN390010000000003,39001,39001,b39001,8.46,7.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,9.46,2014M05_3moAve,65,"Adams County, OH","Adams, OH",38.834468,-83.478082,OH,#REF!,6,4,11524,37259,77.40039054,23.28509482,44.08338122,22.05213939,10.57938457,-507.00,-1.78,367.00,261.00,38.00,25.00,43.00,18296126,641
LAUCN390130000000003,39013,39013,b39013,5.84,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.84,2014M05_3moAve,65,"Belmont County, OH","Belmont, OH",40.017682,-80.967727,OH,#REF!,3,2,32265,39264,81.56549919,12.27768556,43.68626986,29.62611651,14.40992807,78.00,0.11,"1,497.00",968.00,132.00,74.00,323.00,49410651,703
LAUCN390150000000003,39015,39015,b39015,7.028,5.8,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.028,2014M05_3moAve,65,"Brown County, OH","Brown, OH",38.931377,-83.866772,OH,#REF!,1,1,20650,43050,89.43038764,18.54179761,47.1434715,23.29220285,11.02252804,-964.00,-2.15,534.00,366.00,50.00,51.00,67.00,22496498,502
LAUCN390470000000003,39047,39047,b39047,5.236,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.236,2014M05_3moAve,65,"Fayette County, OH","Fayette, OH",39.555275,-83.461945,OH,#REF!,6,3,14363,40031,83.15883502,16.58866619,45.38101536,24.33614813,13.69417031,-403.00,-1.39,593.00,300.00,53.00,42.00,198.00,25392786,874
LAUCN390790000000003,39079,39079,b39079,8.192,7.3,2014M05,2014M09_3moAve,2014M09_3moAve,69,9.192,2014M05_3moAve,65,"Jackson County, OH","Jackson, OH",39.013477,-82.614142,OH,#REF!,7,8,13967,37823,78.5720221,18.5574891,43.92733486,22.2941679,15.22100814,-560.00,-1.69,582.00,380.00,53.00,60.00,89.00,39523482,1188
LAUCN390870000000003,39087,39087,b39087,5.336,5.9,2015M04,#N/A,#N/A,#N/A,6.336,2014M05_3moAve,65,"Lawrence County, OH","Lawrence, OH",38.603866,-82.517186,OH,#REF!,2,2,27066,41137,85.45639619,14.978169,44.21770296,25.93102804,14.8731,-794.00,-1.27,818.00,532.00,73.00,75.00,138.00,45837504,735
LAUCN391450000000003,39145,39145,b39145,7.876,7.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.876,2014M05_3moAve,65,"Scioto County, OH","Scioto, OH",38.814889,-82.998675,OH,#REF!,4,5,31824,36682,76.20175329,18.74532256,38.79845831,28.22369406,14.23252507,"-2,051.00",-2.58,"1,281.00",853.00,132.00,96.00,200.00,92189226,1160
LAUCN391670000000003,39167,39167,b39167,5.328,5.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.328,2014M05_3moAve,65,"Washington County, OH","Washington, OH",39.450684,-81.490653,OH,#REF!,4,5,28986,41236,85.66205493,11.20982071,43.2171124,29.55672982,16.01633708,-90.00,-0.15,"1,430.00",944.00,168.00,89.00,229.00,44836601,727
LAUCN400050000000003,40005,40005,b40005,5.032,7.2,#N/A,#N/A,#N/A,#N/A,6.032,2014M05_3moAve,65,"Atoka County, OK","Atoka, OK",34.392469,-96.036558,OK,#REF!,9,9,5009,34973,76.48718397,16.94615144,42.256015,26.59098011,14.20685345,-418.00,-2.95,249.00,192.00,22.00,11.00,24.00,26533807,1869
LAUCN400150000000003,40015,40015,b40015,4.532,5.7,2014M12,#N/A,#N/A,#N/A,5.532,2014M05_3moAve,65,"Caddo County, OK","Caddo, OK",35.16792,-98.381045,OK,#REF!,6,4,11623,37298,81.57204094,16.77511913,41.27683558,28.27791156,13.67013373,-477.00,-1.61,455.00,340.00,45.00,27.00,43.00,37045617,1249
LAUCN400490000000003,40049,40049,b40049,3.156,5,#N/A,#N/A,#N/A,#N/A,4.156,2014M05_3moAve,65,"Garvin County, OK","Garvin, OK",34.70935,-97.312723,OK,#REF!,6,4,12202,38414,84.01277229,16.71968512,43.38707069,24.483744,15.40950019,24.00,0.09,670.00,485.00,50.00,27.00,108.00,44829008,1627
