id,Area_Type,FIPS,FIPS_Code,area_text,state
2628,F,CN2804700000000,28047,"Harrison County, MS",MS
2629,F,CN2804900000000,28049,"Hinds County, MS",MS
2630,F,CN2805100000000,28051,"Holmes County, MS",MS
2631,F,CN2805300000000,28053,"Humphreys County, MS",MS
2632,F,CN2805500000000,28055,"Issaquena County, MS",MS
2633,F,CN2805700000000,28057,"Itawamba County, MS",MS
2634,F,CN2805900000000,28059,"Jackson County, MS",MS
2635,F,CN2806100000000,28061,"Jasper County, MS",MS
2636,F,CN2806300000000,28063,"Jefferson County, MS",MS
2637,F,CN2806500000000,28065,"Jefferson Davis County, MS",MS
2638,F,CN2806700000000,28067,"Jones County, MS",MS
2639,F,CN2806900000000,28069,"Kemper County, MS",MS
2640,F,CN2807100000000,28071,"Lafayette County, MS",MS
2641,F,CN2807300000000,28073,"Lamar County, MS",MS
2642,F,CN2807500000000,28075,"Lauderdale County, MS",MS
2643,F,CN2807700000000,28077,"Lawrence County, MS",MS
2644,F,CN2807900000000,28079,"Leake County, MS",MS
2645,F,CN2808100000000,28081,"Lee County, MS",MS
2646,F,CN2808300000000,28083,"Leflore County, MS",MS
2647,F,CN2808500000000,28085,"Lincoln County, MS",MS
2648,F,CN2808700000000,28087,"Lowndes County, MS",MS
2649,F,CN2808900000000,28089,"Madison County, MS",MS
2650,F,CN2809100000000,28091,"Marion County, MS",MS
2651,F,CN2809300000000,28093,"Marshall County, MS",MS
2652,F,CN2809500000000,28095,"Monroe County, MS",MS
2653,F,CN2809700000000,28097,"Montgomery County, MS",MS
2654,F,CN2809900000000,28099,"Neshoba County, MS",MS
2655,F,CN2810100000000,28101,"Newton County, MS",MS
2656,F,CN2810300000000,28103,"Noxubee County, MS",MS
2657,F,CN2810500000000,28105,"Oktibbeha County, MS",MS
2658,F,CN2810700000000,28107,"Panola County, MS",MS
2659,F,CN2810900000000,28109,"Pearl River County, MS",MS
2660,F,CN2811100000000,28111,"Perry County, MS",MS
2661,F,CN2811300000000,28113,"Pike County, MS",MS
2662,F,CN2811500000000,28115,"Pontotoc County, MS",MS
2663,F,CN2811700000000,28117,"Prentiss County, MS",MS
2664,F,CN2811900000000,28119,"Quitman County, MS",MS
2665,F,CN2812100000000,28121,"Rankin County, MS",MS
2666,F,CN2812300000000,28123,"Scott County, MS",MS
2667,F,CN2812500000000,28125,"Sharkey County, MS",MS
2668,F,CN2812700000000,28127,"Simpson County, MS",MS
2669,F,CN2812900000000,28129,"Smith County, MS",MS
2670,F,CN2813100000000,28131,"Stone County, MS",MS
2671,F,CN2813300000000,28133,"Sunflower County, MS",MS
2672,F,CN2813500000000,28135,"Tallahatchie County, MS",MS
2673,F,CN2813700000000,28137,"Tate County, MS",MS
2674,F,CN2813900000000,28139,"Tippah County, MS",MS
2675,F,CN2814100000000,28141,"Tishomingo County, MS",MS
2676,F,CN2814300000000,28143,"Tunica County, MS",MS
2677,F,CN2814500000000,28145,"Union County, MS",MS
2678,F,CN2814700000000,28147,"Walthall County, MS",MS
2679,F,CN2814900000000,28149,"Warren County, MS",MS
2680,F,CN2815100000000,28151,"Washington County, MS",MS
2681,F,CN2815300000000,28153,"Wayne County, MS",MS
2682,F,CN2815500000000,28155,"Webster County, MS",MS
2683,F,CN2815700000000,28157,"Wilkinson County, MS",MS
2684,F,CN2815900000000,28159,"Winston County, MS",MS
2685,F,CN2816100000000,28161,"Yalobusha County, MS",MS
2686,F,CN2816300000000,28163,"Yazoo County, MS",MS
2687,F,CN2900100000000,29001,"Adair County, MO",MO
2688,F,CN2900300000000,29003,"Andrew County, MO",MO
2689,F,CN2900500000000,29005,"Atchison County, MO",MO
2690,F,CN2900700000000,29007,"Audrain County, MO",MO
2691,F,CN2900900000000,29009,"Barry County, MO",MO
2692,F,CN2901100000000,29011,"Barton County, MO",MO
2693,F,CN2901300000000,29013,"Bates County, MO",MO
2694,F,CN2901500000000,29015,"Benton County, MO",MO
2695,F,CN2901700000000,29017,"Bollinger County, MO",MO
2696,F,CN2901900000000,29019,"Boone County, MO",MO
2697,F,CN2902100000000,29021,"Buchanan County, MO",MO
2698,F,CN2902300000000,29023,"Butler County, MO",MO
2699,F,CN2902500000000,29025,"Caldwell County, MO",MO
2700,F,CN2902700000000,29027,"Callaway County, MO",MO
2701,F,CN2902900000000,29029,"Camden County, MO",MO
2702,F,CN2903100000000,29031,"Cape Girardeau County, MO",MO
2703,F,CN2903300000000,29033,"Carroll County, MO",MO
2704,F,CN2903500000000,29035,"Carter County, MO",MO
2705,F,CN2903700000000,29037,"Cass County, MO",MO
2706,F,CN2903900000000,29039,"Cedar County, MO",MO
2707,F,CN2904100000000,29041,"Chariton County, MO",MO
2708,F,CN2904300000000,29043,"Christian County, MO",MO
2709,F,CN2904500000000,29045,"Clark County, MO",MO
2710,F,CN2904700000000,29047,"Clay County, MO",MO
2711,F,CN2904900000000,29049,"Clinton County, MO",MO
2712,F,CN2905100000000,29051,"Cole County, MO",MO
2713,F,CN2905300000000,29053,"Cooper County, MO",MO
2714,F,CN2905500000000,29055,"Crawford County, MO",MO
2715,F,CN2905700000000,29057,"Dade County, MO",MO
2716,F,CN2905900000000,29059,"Dallas County, MO",MO
2717,F,CN2906100000000,29061,"Daviess County, MO",MO
2718,F,CN2906300000000,29063,"DeKalb County, MO",MO
2719,F,CN2906500000000,29065,"Dent County, MO",MO
2720,F,CN2906700000000,29067,"Douglas County, MO",MO
2721,F,CN2906900000000,29069,"Dunklin County, MO",MO
2722,F,CN2907100000000,29071,"Franklin County, MO",MO
2723,F,CN2907300000000,29073,"Gasconade County, MO",MO
2724,F,CN2907500000000,29075,"Gentry County, MO",MO
2725,F,CN2907700000000,29077,"Greene County, MO",MO
2726,F,CN2907900000000,29079,"Grundy County, MO",MO
2727,F,CN2908100000000,29081,"Harrison County, MO",MO
2728,F,CN2908300000000,29083,"Henry County, MO",MO
2729,F,CN2908500000000,29085,"Hickory County, MO",MO
2730,F,CN2908700000000,29087,"Holt County, MO",MO
2731,F,CN2908900000000,29089,"Howard County, MO",MO
2732,F,CN2909100000000,29091,"Howell County, MO",MO
2733,F,CN2909300000000,29093,"Iron County, MO",MO
2734,F,CN2909500000000,29095,"Jackson County, MO",MO
2735,F,CN2909700000000,29097,"Jasper County, MO",MO
2736,F,CN2909900000000,29099,"Jefferson County, MO",MO
2737,F,CN2910100000000,29101,"Johnson County, MO",MO
2738,F,CN2910300000000,29103,"Knox County, MO",MO
2739,F,CN2910500000000,29105,"Laclede County, MO",MO
2740,F,CN2910700000000,29107,"Lafayette County, MO",MO
2741,F,CN2910900000000,29109,"Lawrence County, MO",MO
2742,F,CN2911100000000,29111,"Lewis County, MO",MO
2743,F,CN2911300000000,29113,"Lincoln County, MO",MO
2744,F,CN2911500000000,29115,"Linn County, MO",MO
2745,F,CN2911700000000,29117,"Livingston County, MO",MO
2746,F,CN2911900000000,29119,"McDonald County, MO",MO
2747,F,CN2912100000000,29121,"Macon County, MO",MO
2748,F,CN2912300000000,29123,"Madison County, MO",MO
2749,F,CN2912500000000,29125,"Maries County, MO",MO
2750,F,CN2912700000000,29127,"Marion County, MO",MO
2751,F,CN2912900000000,29129,"Mercer County, MO",MO
2752,F,CN2913100000000,29131,"Miller County, MO",MO
2753,F,CN2913300000000,29133,"Mississippi County, MO",MO
2754,F,CN2913500000000,29135,"Moniteau County, MO",MO
2755,F,CN2913700000000,29137,"Monroe County, MO",MO
2756,F,CN2913900000000,29139,"Montgomery County, MO",MO
2757,F,CN2914100000000,29141,"Morgan County, MO",MO
2758,F,CN2914300000000,29143,"New Madrid County, MO",MO
2759,F,CN2914500000000,29145,"Newton County, MO",MO
2760,F,CN2914700000000,29147,"Nodaway County, MO",MO
2761,F,CN2914900000000,29149,"Oregon County, MO",MO
2762,F,CN2915100000000,29151,"Osage County, MO",MO
2763,F,CN2915300000000,29153,"Ozark County, MO",MO
2764,F,CN2915500000000,29155,"Pemiscot County, MO",MO
2765,F,CN2915700000000,29157,"Perry County, MO",MO
2766,F,CN2915900000000,29159,"Pettis County, MO",MO
2767,F,CN2916100000000,29161,"Phelps County, MO",MO
2768,F,CN2916300000000,29163,"Pike County, MO",MO
2769,F,CN2916500000000,29165,"Platte County, MO",MO
2770,F,CN2916700000000,29167,"Polk County, MO",MO
2771,F,CN2916900000000,29169,"Pulaski County, MO",MO
2772,F,CN2917100000000,29171,"Putnam County, MO",MO
2773,F,CN2917300000000,29173,"Ralls County, MO",MO
2774,F,CN2917500000000,29175,"Randolph County, MO",MO
2775,F,CN2917700000000,29177,"Ray County, MO",MO
2776,F,CN2917900000000,29179,"Reynolds County, MO",MO
2777,F,CN2918100000000,29181,"Ripley County, MO",MO
2778,F,CN2918300000000,29183,"St. Charles County, MO",MO
2779,F,CN2918500000000,29185,"St. Clair County, MO",MO
2780,F,CN2918600000000,29186,"Ste. Genevieve County, MO",MO
2781,F,CN2918700000000,29187,"St. Francois County, MO",MO
2782,F,CN2918900000000,29189,"St. Louis County, MO",MO
2783,F,CN2919500000000,29195,"Saline County, MO",MO
2784,F,CN2919700000000,29197,"Schuyler County, MO",MO
2785,F,CN2919900000000,29199,"Scotland County, MO",MO
2786,F,CN2920100000000,29201,"Scott County, MO",MO
2787,F,CN2920300000000,29203,"Shannon County, MO",MO
2788,F,CN2920500000000,29205,"Shelby County, MO",MO
2789,F,CN2920700000000,29207,"Stoddard County, MO",MO
2790,F,CN2920900000000,29209,"Stone County, MO",MO
2791,F,CN2921100000000,29211,"Sullivan County, MO",MO
2792,F,CN2921300000000,29213,"Taney County, MO",MO
2793,F,CN2921500000000,29215,"Texas County, MO",MO
2794,F,CN2921700000000,29217,"Vernon County, MO",MO
2795,F,CN2921900000000,29219,"Warren County, MO",MO
2796,F,CN2922100000000,29221,"Washington County, MO",MO
2797,F,CN2922300000000,29223,"Wayne County, MO",MO
2798,F,CN2922500000000,29225,"Webster County, MO",MO
2799,F,CN2922700000000,29227,"Worth County, MO",MO
2800,F,CN2922900000000,29229,"Wright County, MO",MO
2801,F,CN2951000000000,29510,"St. Louis city, MO",MO
2802,F,CN3000100000000,30001,"Beaverhead County, MT",MT
2803,F,CN3000300000000,30003,"Big Horn County, MT",MT
2804,F,CN3000500000000,30005,"Blaine County, MT",MT
2805,F,CN3000700000000,30007,"Broadwater County, MT",MT
2806,F,CN3000900000000,30009,"Carbon County, MT",MT
2807,F,CN3001100000000,30011,"Carter County, MT",MT
2808,F,CN3001300000000,30013,"Cascade County, MT",MT
2809,F,CN3001500000000,30015,"Chouteau County, MT",MT
2810,F,CN3001700000000,30017,"Custer County, MT",MT
2811,F,CN3001900000000,30019,"Daniels County, MT",MT
2812,F,CN3002100000000,30021,"Dawson County, MT",MT
2813,F,CN3002300000000,30023,"Deer Lodge County, MT",MT
2814,F,CN3002500000000,30025,"Fallon County, MT",MT
2815,F,CN3002700000000,30027,"Fergus County, MT",MT
2816,F,CN3002900000000,30029,"Flathead County, MT",MT
2817,F,CN3003100000000,30031,"Gallatin County, MT",MT
2818,F,CN3003300000000,30033,"Garfield County, MT",MT
2819,F,CN3003500000000,30035,"Glacier County, MT",MT
2820,F,CN3003700000000,30037,"Golden Valley County, MT",MT
2821,F,CN3003900000000,30039,"Granite County, MT",MT
2822,F,CN3004100000000,30041,"Hill County, MT",MT
2823,F,CN3004300000000,30043,"Jefferson County, MT",MT
2824,F,CN3004500000000,30045,"Judith Basin County, MT",MT
2825,F,CN3004700000000,30047,"Lake County, MT",MT
2826,F,CN3004900000000,30049,"Lewis and Clark County, MT",MT
2827,F,CN3005100000000,30051,"Liberty County, MT",MT
2828,F,CN3005300000000,30053,"Lincoln County, MT",MT
2829,F,CN3005500000000,30055,"McCone County, MT",MT
2830,F,CN3005700000000,30057,"Madison County, MT",MT
2831,F,CN3005900000000,30059,"Meagher County, MT",MT
2832,F,CN3006100000000,30061,"Mineral County, MT",MT
2833,F,CN3006300000000,30063,"Missoula County, MT",MT
2834,F,CN3006500000000,30065,"Musselshell County, MT",MT
2835,F,CN3006700000000,30067,"Park County, MT",MT
2836,F,CN3006900000000,30069,"Petroleum County, MT",MT
2837,F,CN3007100000000,30071,"Phillips County, MT",MT
2838,F,CN3007300000000,30073,"Pondera County, MT",MT
2839,F,CN3007500000000,30075,"Powder River County, MT",MT
2840,F,CN3007700000000,30077,"Powell County, MT",MT
2841,F,CN3007900000000,30079,"Prairie County, MT",MT
2842,F,CN3008100000000,30081,"Ravalli County, MT",MT
2843,F,CN3008300000000,30083,"Richland County, MT",MT
2844,F,CN3008500000000,30085,"Roosevelt County, MT",MT
2845,F,CN3008700000000,30087,"Rosebud County, MT",MT
2846,F,CN3008900000000,30089,"Sanders County, MT",MT
2847,F,CN3009100000000,30091,"Sheridan County, MT",MT
2848,F,CN3009300000000,30093,"Silver Bow County, MT",MT
2849,F,CN3009500000000,30095,"Stillwater County, MT",MT
2850,F,CN3009700000000,30097,"Sweet Grass County, MT",MT
2851,F,CN3009900000000,30099,"Teton County, MT",MT
2852,F,CN3010100000000,30101,"Toole County, MT",MT
2853,F,CN3010300000000,30103,"Treasure County, MT",MT
2854,F,CN3010500000000,30105,"Valley County, MT",MT
2855,F,CN3010700000000,30107,"Wheatland County, MT",MT
2856,F,CN3010900000000,30109,"Wibaux County, MT",MT
2857,F,CN3011100000000,30111,"Yellowstone County, MT",MT
2858,F,CN3100100000000,31001,"Adams County, NE",NE
2859,F,CN3100300000000,31003,"Antelope County, NE",NE
2860,F,CN3100500000000,31005,"Arthur County, NE",NE
2861,F,CN3100700000000,31007,"Banner County, NE",NE
2862,F,CN3100900000000,31009,"Blaine County, NE",NE
2863,F,CN3101100000000,31011,"Boone County, NE",NE
2864,F,CN3101300000000,31013,"Box Butte County, NE",NE
2865,F,CN3101500000000,31015,"Boyd County, NE",NE
2866,F,CN3101700000000,31017,"Brown County, NE",NE
2867,F,CN3101900000000,31019,"Buffalo County, NE",NE
2868,F,CN3102100000000,31021,"Burt County, NE",NE
2869,F,CN3102300000000,31023,"Butler County, NE",NE
2870,F,CN3102500000000,31025,"Cass County, NE",NE
2871,F,CN3102700000000,31027,"Cedar County, NE",NE
2872,F,CN3102900000000,31029,"Chase County, NE",NE
2873,F,CN3103100000000,31031,"Cherry County, NE",NE
2874,F,CN3103300000000,31033,"Cheyenne County, NE",NE
2875,F,CN3103500000000,31035,"Clay County, NE",NE
2876,F,CN3103700000000,31037,"Colfax County, NE",NE
2877,F,CN3103900000000,31039,"Cuming County, NE",NE
2878,F,CN3104100000000,31041,"Custer County, NE",NE
2879,F,CN3104300000000,31043,"Dakota County, NE",NE
2880,F,CN3104500000000,31045,"Dawes County, NE",NE
2881,F,CN3104700000000,31047,"Dawson County, NE",NE
2882,F,CN3104900000000,31049,"Deuel County, NE",NE
2883,F,CN3105100000000,31051,"Dixon County, NE",NE
2884,F,CN3105300000000,31053,"Dodge County, NE",NE
2885,F,CN3105500000000,31055,"Douglas County, NE",NE
2886,F,CN3105700000000,31057,"Dundy County, NE",NE
2887,F,CN3105900000000,31059,"Fillmore County, NE",NE
2888,F,CN3106100000000,31061,"Franklin County, NE",NE
2889,F,CN3106300000000,31063,"Frontier County, NE",NE
2890,F,CN3106500000000,31065,"Furnas County, NE",NE
2891,F,CN3106700000000,31067,"Gage County, NE",NE
2892,F,CN3106900000000,31069,"Garden County, NE",NE
2893,F,CN3107100000000,31071,"Garfield County, NE",NE
2894,F,CN3107300000000,31073,"Gosper County, NE",NE
2895,F,CN3107500000000,31075,"Grant County, NE",NE
2896,F,CN3107700000000,31077,"Greeley County, NE",NE
2897,F,CN3107900000000,31079,"Hall County, NE",NE
2898,F,CN3108100000000,31081,"Hamilton County, NE",NE
2899,F,CN3108300000000,31083,"Harlan County, NE",NE
2900,F,CN3108500000000,31085,"Hayes County, NE",NE
2901,F,CN3108700000000,31087,"Hitchcock County, NE",NE
2902,F,CN3108900000000,31089,"Holt County, NE",NE
2903,F,CN3109100000000,31091,"Hooker County, NE",NE
2904,F,CN3109300000000,31093,"Howard County, NE",NE
2905,F,CN3109500000000,31095,"Jefferson County, NE",NE
2906,F,CN3109700000000,31097,"Johnson County, NE",NE
2907,F,CN3109900000000,31099,"Kearney County, NE",NE
2908,F,CN3110100000000,31101,"Keith County, NE",NE
2909,F,CN3110300000000,31103,"Keya Paha County, NE",NE
2910,F,CN3110500000000,31105,"Kimball County, NE",NE
2911,F,CN3110700000000,31107,"Knox County, NE",NE
2912,F,CN3110900000000,31109,"Lancaster County, NE",NE
2913,F,CN3111100000000,31111,"Lincoln County, NE",NE
2914,F,CN3111300000000,31113,"Logan County, NE",NE
2915,F,CN3111500000000,31115,"Loup County, NE",NE
2916,F,CN3111700000000,31117,"McPherson County, NE",NE
2917,F,CN3111900000000,31119,"Madison County, NE",NE
2918,F,CN3112100000000,31121,"Merrick County, NE",NE
2919,F,CN3112300000000,31123,"Morrill County, NE",NE
2920,F,CN3112500000000,31125,"Nance County, NE",NE
2921,F,CN3112700000000,31127,"Nemaha County, NE",NE
2922,F,CN3112900000000,31129,"Nuckolls County, NE",NE
2923,F,CN3113100000000,31131,"Otoe County, NE",NE
2924,F,CN3113300000000,31133,"Pawnee County, NE",NE
2925,F,CN3113500000000,31135,"Perkins County, NE",NE
2926,F,CN3113700000000,31137,"Phelps County, NE",NE
2927,F,CN3113900000000,31139,"Pierce County, NE",NE
2928,F,CN3114100000000,31141,"Platte County, NE",NE
2929,F,CN3114300000000,31143,"Polk County, NE",NE
2930,F,CN3114500000000,31145,"Red Willow County, NE",NE
2931,F,CN3114700000000,31147,"Richardson County, NE",NE
2932,F,CN3114900000000,31149,"Rock County, NE",NE
2933,F,CN3115100000000,31151,"Saline County, NE",NE
2934,F,CN3115300000000,31153,"Sarpy County, NE",NE
2935,F,CN3115500000000,31155,"Saunders County, NE",NE
2936,F,CN3115700000000,31157,"Scotts Bluff County, NE",NE
2937,F,CN3115900000000,31159,"Seward County, NE",NE
2938,F,CN3116100000000,31161,"Sheridan County, NE",NE
2939,F,CN3116300000000,31163,"Sherman County, NE",NE
2940,F,CN3116500000000,31165,"Sioux County, NE",NE
2941,F,CN3116700000000,31167,"Stanton County, NE",NE
2942,F,CN3116900000000,31169,"Thayer County, NE",NE
2943,F,CN3117100000000,31171,"Thomas County, NE",NE
2944,F,CN3117300000000,31173,"Thurston County, NE",NE
2945,F,CN3117500000000,31175,"Valley County, NE",NE
2946,F,CN3117700000000,31177,"Washington County, NE",NE
2947,F,CN3117900000000,31179,"Wayne County, NE",NE
2948,F,CN3118100000000,31181,"Webster County, NE",NE
2949,F,CN3118300000000,31183,"Wheeler County, NE",NE
2950,F,CN3118500000000,31185,"York County, NE",NE
2951,F,CN3200100000000,32001,"Churchill County, NV",NV
2952,F,CN3200300000000,32003,"Clark County, NV",NV
2953,F,CN3200500000000,32005,"Douglas County, NV",NV
2954,F,CN3200700000000,32007,"Elko County, NV",NV
2955,F,CN3200900000000,32009,"Esmeralda County, NV",NV
2956,F,CN3201100000000,32011,"Eureka County, NV",NV
2957,F,CN3201300000000,32013,"Humboldt County, NV",NV
2958,F,CN3201500000000,32015,"Lander County, NV",NV
2959,F,CN3201700000000,32017,"Lincoln County, NV",NV
2960,F,CN3201900000000,32019,"Lyon County, NV",NV
2961,F,CN3202100000000,32021,"Mineral County, NV",NV
2962,F,CN3202300000000,32023,"Nye County, NV",NV
2963,F,CN3202700000000,32027,"Pershing County, NV",NV
2964,F,CN3202900000000,32029,"Storey County, NV",NV
2965,F,CN3203100000000,32031,"Washoe County, NV",NV
2966,F,CN3203300000000,32033,"White Pine County, NV",NV
2967,F,CN3251000000000,32510,"Carson City, NV",NV
2968,F,CN3300100000000,33001,"Belknap County, NH",NH
2969,F,CN3300300000000,33003,"Carroll County, NH",NH
2970,F,CN3300500000000,33005,"Cheshire County, NH",NH
2971,F,CN3300700000000,33007,"Coos County, NH",NH
2972,F,CN3300900000000,33009,"Grafton County, NH",NH
2973,F,CN3301100000000,33011,"Hillsborough County, NH",NH
2974,F,CN3301300000000,33013,"Merrimack County, NH",NH
2975,F,CN3301500000000,33015,"Rockingham County, NH",NH
2976,F,CN3301700000000,33017,"Strafford County, NH",NH
2977,F,CN3301900000000,33019,"Sullivan County, NH",NH
2978,F,CN3400100000000,34001,"Atlantic County, NJ",NJ
2979,F,CN3400300000000,34003,"Bergen County, NJ",NJ
2980,F,CN3400500000000,34005,"Burlington County, NJ",NJ
2981,F,CN3400700000000,34007,"Camden County, NJ",NJ
2982,F,CN3400900000000,34009,"Cape May County, NJ",NJ
2983,F,CN3401100000000,34011,"Cumberland County, NJ",NJ
2984,F,CN3401300000000,34013,"Essex County, NJ",NJ
2985,F,CN3401500000000,34015,"Gloucester County, NJ",NJ
2986,F,CN3401700000000,34017,"Hudson County, NJ",NJ
2987,F,CN3401900000000,34019,"Hunterdon County, NJ",NJ
2988,F,CN3402100000000,34021,"Mercer County, NJ",NJ
2989,F,CN3402300000000,34023,"Middlesex County, NJ",NJ
2990,F,CN3402500000000,34025,"Monmouth County, NJ",NJ
2991,F,CN3402700000000,34027,"Morris County, NJ",NJ
2992,F,CN3402900000000,34029,"Ocean County, NJ",NJ
2993,F,CN3403100000000,34031,"Passaic County, NJ",NJ
2994,F,CN3403300000000,34033,"Salem County, NJ",NJ
2995,F,CN3403500000000,34035,"Somerset County, NJ",NJ
2996,F,CN3403700000000,34037,"Sussex County, NJ",NJ
2997,F,CN3403900000000,34039,"Union County, NJ",NJ
2998,F,CN3404100000000,34041,"Warren County, NJ",NJ
2999,F,CN3500100000000,35001,"Bernalillo County, NM",NM
3000,F,CN3500300000000,35003,"Catron County, NM",NM
3001,F,CN3500500000000,35005,"Chaves County, NM",NM
3002,F,CN3500600000000,35006,"Cibola County, NM",NM
3003,F,CN3500700000000,35007,"Colfax County, NM",NM
3004,F,CN3500900000000,35009,"Curry County, NM",NM
3005,F,CN3501100000000,35011,"De Baca County, NM",NM
3006,F,CN3501300000000,35013,"Dona Ana County, NM",NM
3007,F,CN3501500000000,35015,"Eddy County, NM",NM
3008,F,CN3501700000000,35017,"Grant County, NM",NM
3009,F,CN3501900000000,35019,"Guadalupe County, NM",NM
3010,F,CN3502100000000,35021,"Harding County, NM",NM
3011,F,CN3502300000000,35023,"Hidalgo County, NM",NM
3012,F,CN3502500000000,35025,"Lea County, NM",NM
3013,F,CN3502700000000,35027,"Lincoln County, NM",NM
3014,F,CN3502800000000,35028,"Los Alamos County, NM",NM
3015,F,CN3502900000000,35029,"Luna County, NM",NM
3016,F,CN3503100000000,35031,"McKinley County, NM",NM
3017,F,CN3503300000000,35033,"Mora County, NM",NM
3018,F,CN3503500000000,35035,"Otero County, NM",NM
3019,F,CN3503700000000,35037,"Quay County, NM",NM
3020,F,CN3503900000000,35039,"Rio Arriba County, NM",NM
3021,F,CN3504100000000,35041,"Roosevelt County, NM",NM
3022,F,CN3504300000000,35043,"Sandoval County, NM",NM
3023,F,CN3504500000000,35045,"San Juan County, NM",NM
3024,F,CN3504700000000,35047,"San Miguel County, NM",NM
3025,F,CN3504900000000,35049,"Santa Fe County, NM",NM
3026,F,CN3505100000000,35051,"Sierra County, NM",NM
3027,F,CN3505300000000,35053,"Socorro County, NM",NM
3028,F,CN3505500000000,35055,"Taos County, NM",NM
3029,F,CN3505700000000,35057,"Torrance County, NM",NM
3030,F,CN3505900000000,35059,"Union County, NM",NM
3031,F,CN3506100000000,35061,"Valencia County, NM",NM
3032,F,CN3600100000000,36001,"Albany County, NY",NY
3033,F,CN3600300000000,36003,"Allegany County, NY",NY
3034,F,CN3600500000000,36005,"Bronx County, NY",NY
3035,F,CN3600700000000,36007,"Broome County, NY",NY
3036,F,CN3600900000000,36009,"Cattaraugus County, NY",NY
3037,F,CN3601100000000,36011,"Cayuga County, NY",NY
3038,F,CN3601300000000,36013,"Chautauqua County, NY",NY
3039,F,CN3601500000000,36015,"Chemung County, NY",NY
3040,F,CN3601700000000,36017,"Chenango County, NY",NY
3041,F,CN3601900000000,36019,"Clinton County, NY",NY
3042,F,CN3602100000000,36021,"Columbia County, NY",NY
3043,F,CN3602300000000,36023,"Cortland County, NY",NY
3044,F,CN3602500000000,36025,"Delaware County, NY",NY
3045,F,CN3602700000000,36027,"Dutchess County, NY",NY
3046,F,CN3602900000000,36029,"Erie County, NY",NY
3047,F,CN3603100000000,36031,"Essex County, NY",NY
3048,F,CN3603300000000,36033,"Franklin County, NY",NY
3049,F,CN3603500000000,36035,"Fulton County, NY",NY
3050,F,CN3603700000000,36037,"Genesee County, NY",NY
3051,F,CN3603900000000,36039,"Greene County, NY",NY
3052,F,CN3604100000000,36041,"Hamilton County, NY",NY
3053,F,CN3604300000000,36043,"Herkimer County, NY",NY
3054,F,CN3604500000000,36045,"Jefferson County, NY",NY
3055,F,CN3604700000000,36047,"Kings County, NY",NY
3056,F,CN3604900000000,36049,"Lewis County, NY",NY
3057,F,CN3605100000000,36051,"Livingston County, NY",NY
3058,F,CN3605300000000,36053,"Madison County, NY",NY
3059,F,CN3605500000000,36055,"Monroe County, NY",NY
3060,F,CN3605700000000,36057,"Montgomery County, NY",NY
3061,F,CN3605900000000,36059,"Nassau County, NY",NY
3062,F,CN3606100000000,36061,"New York County, NY",NY
3063,F,CN3606300000000,36063,"Niagara County, NY",NY
3064,F,CN3606500000000,36065,"Oneida County, NY",NY
3065,F,CN3606700000000,36067,"Onondaga County, NY",NY
3066,F,CN3606900000000,36069,"Ontario County, NY",NY
3067,F,CN3607100000000,36071,"Orange County, NY",NY
3068,F,CN3607300000000,36073,"Orleans County, NY",NY
3069,F,CN3607500000000,36075,"Oswego County, NY",NY
3070,F,CN3607700000000,36077,"Otsego County, NY",NY
3071,F,CN3607900000000,36079,"Putnam County, NY",NY
3072,F,CN3608100000000,36081,"Queens County, NY",NY
3073,F,CN3608300000000,36083,"Rensselaer County, NY",NY
3074,F,CN3608500000000,36085,"Richmond County, NY",NY
3075,F,CN3608700000000,36087,"Rockland County, NY",NY
3076,F,CN3608900000000,36089,"St. Lawrence County, NY",NY
3077,F,CN3609100000000,36091,"Saratoga County, NY",NY
3078,F,CN3609300000000,36093,"Schenectady County, NY",NY
3079,F,CN3609500000000,36095,"Schoharie County, NY",NY
3080,F,CN3609700000000,36097,"Schuyler County, NY",NY
3081,F,CN3609900000000,36099,"Seneca County, NY",NY
3082,F,CN3610100000000,36101,"Steuben County, NY",NY
3083,F,CN3610300000000,36103,"Suffolk County, NY",NY
3084,F,CN3610500000000,36105,"Sullivan County, NY",NY
3085,F,CN3610700000000,36107,"Tioga County, NY",NY
3086,F,CN3610900000000,36109,"Tompkins County, NY",NY
3087,F,CN3611100000000,36111,"Ulster County, NY",NY
3088,F,CN3611300000000,36113,"Warren County, NY",NY
3089,F,CN3611500000000,36115,"Washington County, NY",NY
3090,F,CN3611700000000,36117,"Wayne County, NY",NY
3091,F,CN3611900000000,36119,"Westchester County, NY",NY
3092,F,CN3612100000000,36121,"Wyoming County, NY",NY
3093,F,CN3612300000000,36123,"Yates County, NY",NY
3094,F,CN3700100000000,37001,"Alamance County, NC",NC
3095,F,CN3700300000000,37003,"Alexander County, NC",NC
3096,F,CN3700500000000,37005,"Alleghany County, NC",NC
3097,F,CN3700700000000,37007,"Anson County, NC",NC
3098,F,CN3700900000000,37009,"Ashe County, NC",NC
3099,F,CN3701100000000,37011,"Avery County, NC",NC
3100,F,CN3701300000000,37013,"Beaufort County, NC",NC
3101,F,CN3701500000000,37015,"Bertie County, NC",NC
3102,F,CN3701700000000,37017,"Bladen County, NC",NC
3103,F,CN3701900000000,37019,"Brunswick County, NC",NC
3104,F,CN3702100000000,37021,"Buncombe County, NC",NC
3105,F,CN3702300000000,37023,"Burke County, NC",NC
