series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,LAT,LON,State
LAUCN420550000000003,42055,42055,b42055,3.824,5.4,#N/A,#N/A,#N/A,#N/A,4.824,2014M11_3moAve,71,"Franklin County, PA",39.926685,-77.724497,PA
LAUCN470890000000003,47089,47089,b47089,6.06,7,2015M04,#N/A,#N/A,#N/A,7.06,2014M11_3moAve,71,"Jefferson County, TN",36.048479,-83.440966,TN
LAUCN480070000000003,48007,48007,b48007,4.2,5,#N/A,#N/A,#N/A,#N/A,5.2,2014M11_3moAve,71,"Aransas County, TX",28.104225,-96.977983,TX
LAUCN480090000000003,48009,48009,b48009,3.388,4.7,#N/A,#N/A,#N/A,#N/A,4.388,2014M11_3moAve,71,"Archer County, TX",33.616305,-98.687267,TX
LAUCN480270000000003,48027,48027,b48027,4.636,4.9,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.636,2014M11_3moAve,71,"Bell County, TX",31.042303,-97.481374,TX
LAUCN480430000000003,48043,48043,b48043,3.456,4.5,#N/A,#N/A,#N/A,#N/A,4.456,2014M11_3moAve,71,"Brewster County, TX",29.808997,-103.252458,TX
LAUCN480630000000003,48063,48063,b48063,4.672,6.9,#N/A,#N/A,#N/A,#N/A,5.672,2014M11_3moAve,71,"Camp County, TX",32.974581,-94.979085,TX
LAUCN481590000000003,48159,48159,b48159,3.984,5.2,#N/A,#N/A,#N/A,#N/A,4.984,2014M11_3moAve,71,"Franklin County, TX",33.175846,-95.219066,TX
LAUCN481930000000003,48193,48193,b48193,3.52,5,#N/A,#N/A,#N/A,#N/A,4.52,2014M11_3moAve,71,"Hamilton County, TX",31.707334,-98.111827,TX
LAUCN481990000000003,48199,48199,b48199,4.908,5.7,2015M04,#N/A,#N/A,#N/A,5.908,2014M11_3moAve,71,"Hardin County, TX",30.329648,-94.393178,TX
LAUCN482150000000003,48215,48215,b48215,6.796,8.1,#N/A,#N/A,#N/A,#N/A,7.796,2014M11_3moAve,71,"Hidalgo County, TX",26.396384,-98.18099,TX
LAUCN482730000000003,48273,48273,b48273,4.148,6.2,#N/A,#N/A,#N/A,#N/A,5.148,2014M11_3moAve,71,"Kleberg County, TX",27.438735,-97.66062,TX
LAUCN482890000000003,48289,48289,b48289,4.18,5.2,#N/A,#N/A,#N/A,#N/A,5.18,2014M11_3moAve,71,"Leon County, TX",31.300493,-95.995622,TX
LAUCN482910000000003,48291,48291,b48291,5.508,7,#N/A,#N/A,#N/A,#N/A,6.508,2014M11_3moAve,71,"Liberty County, TX",30.158451,-94.844078,TX
LAUCN482930000000003,48293,48293,b48293,4.232,4.9,#N/A,#N/A,#N/A,#N/A,5.232,2014M11_3moAve,71,"Limestone County, TX",31.547543,-96.593623,TX
LAUCN483150000000003,48315,48315,b48315,4.756,7,#N/A,#N/A,#N/A,#N/A,5.756,2014M11_3moAve,71,"Marion County, TX",32.798182,-94.356853,TX
LAUCN483210000000003,48321,48321,b48321,6.264,7.4,#N/A,#N/A,#N/A,#N/A,7.264,2014M11_3moAve,71,"Matagorda County, TX",28.77476,-96.001532,TX
LAUCN483470000000003,48347,48347,b48347,4.192,5.4,2014M12,#N/A,#N/A,#N/A,5.192,2014M11_3moAve,71,"Nacogdoches County, TX",31.62056,-94.62025,TX
LAUCN483770000000003,48377,48377,b48377,9.548,11.4,2015M04,2015M04_3moAve,2015M04_3moAve,76,10.548,2014M11_3moAve,71,"Presidio County, TX",30.005891,-104.261619,TX
LAUCN484190000000003,48419,48419,b48419,4.452,5.6,#N/A,#N/A,#N/A,#N/A,5.452,2014M11_3moAve,71,"Shelby County, TX",31.790137,-94.142565,TX
LAUCN484270000000003,48427,48427,b48427,10.876,13.4,#N/A,#N/A,#N/A,#N/A,11.876,2014M11_3moAve,71,"Starr County, TX",26.530903,-98.740235,TX
LAUCN484990000000003,48499,48499,b48499,4.728,5.6,#N/A,#N/A,#N/A,#N/A,5.728,2014M11_3moAve,71,"Wood County, TX",32.783588,-95.382166,TX
LAUCN485070000000003,48507,48507,b48507,10.544,12.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,11.544,2014M11_3moAve,71,"Zavala County, TX",28.864652,-99.75983,TX
LAUCN490130000000003,49013,49013,b49013,2.444,7.7,#N/A,#N/A,#N/A,#N/A,3.444,2014M11_3moAve,71,"Duchesne County, UT",40.289649,-110.42983,UT
LAUCN490150000000003,49015,49015,b49015,3.568,6.5,#N/A,#N/A,#N/A,#N/A,4.568,2014M11_3moAve,71,"Emery County, UT",39.009025,-110.7211,UT
LAUCN490450000000003,49045,49045,b49045,3.296,4.4,#N/A,#N/A,#N/A,#N/A,4.296,2014M11_3moAve,71,"Tooele County, UT",40.467753,-113.123979,UT
LAUCN490470000000003,49047,49047,b49047,2.18,7.1,#N/A,#N/A,#N/A,#N/A,3.18,2014M11_3moAve,71,"Uintah County, UT",40.125887,-109.517748,UT
LAUCN510110000000003,51011,51011,b51011,4.16,5,#N/A,#N/A,#N/A,#N/A,5.16,2014M11_3moAve,71,"Appomattox County, VA",37.370725,-78.81094,VA
LAUCN510670000000003,51067,51067,b51067,4.012,4.9,#N/A,#N/A,#N/A,#N/A,5.012,2014M11_3moAve,71,"Franklin County, VA",36.99115,-79.882663,VA
LAUCN510770000000003,51077,51077,b51077,5.76,5.9,#N/A,#N/A,#N/A,#N/A,6.76,2014M11_3moAve,71,"Grayson County, VA",36.652229,-81.215324,VA
LAUCN511030000000003,51103,51103,b51103,5.024,5.7,#N/A,#N/A,#N/A,#N/A,6.024,2014M11_3moAve,71,"Lancaster County, VA",37.704843,-76.412663,VA
LAUCN511210000000003,51121,51121,b51121,3.616,4.9,#N/A,#N/A,#N/A,#N/A,4.616,2014M11_3moAve,71,"Montgomery County, VA",37.175534,-80.387791,VA
LAUCN511270000000003,51127,51127,b51127,3.136,4.1,#N/A,#N/A,#N/A,#N/A,4.136,2014M11_3moAve,71,"New Kent County, VA",37.502819,-76.982819,VA
LAUCN511370000000003,51137,51137,b51137,3.856,4.6,#N/A,#N/A,#N/A,#N/A,4.856,2014M11_3moAve,71,"Orange County, VA",38.250193,-78.009622,VA
LAUCN515300000000003,51530,51530,b51530,4.316,5.8,#N/A,#N/A,#N/A,#N/A,5.316,2014M11_3moAve,71,"Buena Vista city, VA",37.731365,-79.356635,VA
LAUCN515950000000003,51595,51595,b51595,6.748,7.7,2014M12,#N/A,#N/A,#N/A,7.748,2014M11_3moAve,71,"Emporia city, VA",36.696182,-77.535975,VA
LAUCN516000000000003,51600,51600,b51600,2.856,3.5,#N/A,#N/A,#N/A,#N/A,3.856,2014M11_3moAve,71,"Fairfax city, VA",38.853183,-77.299025,VA
LAUCN516830000000003,51683,51683,b51683,3.528,4.2,#N/A,#N/A,#N/A,#N/A,4.528,2014M11_3moAve,71,"Manassas city, VA",38.747172,-77.484536,VA
LAUCN516850000000003,51685,51685,b51685,3.112,4.2,#N/A,#N/A,#N/A,#N/A,4.112,2014M11_3moAve,71,"Manassas Park city, VA",38.768945,-77.448767,VA
LAUCN540110000000003,54011,54011,b54011,3.98,6.5,#N/A,#N/A,#N/A,#N/A,4.98,2014M11_3moAve,71,"Cabell County, WV",38.419578,-82.243397,WV
LAUCN540230000000003,54023,54023,b54023,5.268,8.5,#N/A,#N/A,#N/A,#N/A,6.268,2014M11_3moAve,71,"Grant County, WV",39.105988,-79.195064,WV
LAUCN540270000000003,54027,54027,b54027,3.936,5.9,#N/A,#N/A,#N/A,#N/A,4.936,2014M11_3moAve,71,"Hampshire County, WV",39.312139,-78.611989,WV
LAUCN540290000000003,54029,54029,b54029,5.796,8.7,#N/A,#N/A,#N/A,#N/A,6.796,2014M11_3moAve,71,"Hancock County, WV",40.516958,-80.570164,WV
LAUCN540350000000003,54035,54035,b54035,4.956,8.1,#N/A,#N/A,#N/A,#N/A,5.956,2014M11_3moAve,71,"Jackson County, WV",38.834234,-81.677717,WV
LAUCN540530000000003,54053,54053,b54053,6.948,9.8,#N/A,#N/A,#N/A,#N/A,7.948,2014M11_3moAve,71,"Mason County, WV",38.759288,-82.024171,WV
LAUCN550780000000003,55078,55078,b55078,10.464,11.6,#N/A,#N/A,#N/A,#N/A,11.464,2014M11_3moAve,71,"Menominee County, WI",44.991304,-88.669251,WI
LAUCN720950000000003,72095,72095,b72095,19.316,16.8,2014M12,2015M01_3moAve,2015M01_3moAve,73,20.316,2014M11_3moAve,71,"Maunabo Municipio, PR",17.999786,-65.896403,PR
LAUCN010010000000003,01001,1001,b01001,4.192,5.9,#N/A,#N/A,#N/A,#N/A,5.192,2014M12_3moAve,72,"Autauga County, AL",32.53216,-86.646469,AL
LAUCN010430000000003,01043,1043,b01043,4.104,5.7,#N/A,#N/A,#N/A,#N/A,5.104,2014M12_3moAve,72,"Cullman County, AL",34.131923,-86.869267,AL
LAUCN010730000000003,01073,1073,b01073,4.588,6.3,#N/A,#N/A,#N/A,#N/A,5.588,2014M12_3moAve,72,"Jefferson County, AL",33.553444,-86.896536,AL
LAUCN011010000000003,01101,1101,b01101,4.976,6.8,#N/A,#N/A,#N/A,#N/A,5.976,2014M12_3moAve,72,"Montgomery County, AL",32.20365,-86.203831,AL
LAUCN011250000000003,01125,1125,b01125,3.968,6.4,#N/A,#N/A,#N/A,#N/A,4.968,2014M12_3moAve,72,"Tuscaloosa County, AL",33.290242,-87.522735,AL
LAUCN011290000000003,01129,1129,b01129,7.144,10.3,#N/A,#N/A,#N/A,#N/A,8.144,2014M12_3moAve,72,"Washington County, AL",31.405217,-88.197564,AL
LAUCN040250000000003,04025,4025,b04025,4.88,6,2015M05,#N/A,#N/A,#N/A,5.88,2014M12_3moAve,72,"Yavapai County, AZ",34.631212,-112.577385,AZ
LAUCN050710000000003,05071,5071,b05071,4.776,7.5,#N/A,#N/A,#N/A,#N/A,5.776,2014M12_3moAve,72,"Johnson County, AR",35.573359,-93.466322,AR
LAUCN090010000000003,09001,9001,b09001,4.516,5.2,#N/A,#N/A,#N/A,#N/A,5.516,2014M12_3moAve,72,"Fairfield County, CT",41.227413,-73.367061,CT
LAUCN090090000000003,09009,9009,b09009,5.556,6.2,#N/A,#N/A,#N/A,#N/A,6.556,2014M12_3moAve,72,"New Haven County, CT",41.349717,-72.900204,CT
LAUCN120030000000003,12003,12003,b12003,4.7,5.7,#N/A,#N/A,#N/A,#N/A,5.7,2014M12_3moAve,72,"Baker County, FL",30.324442,-82.302284,FL
LAUCN120070000000003,12007,12007,b12007,4.168,5.1,#N/A,#N/A,#N/A,#N/A,5.168,2014M12_3moAve,72,"Bradford County, FL",29.952386,-82.166599,FL
LAUCN120110000000003,12011,12011,b12011,4.536,5.2,#N/A,#N/A,#N/A,#N/A,5.536,2014M12_3moAve,72,"Broward County, FL",26.193535,-80.476683,FL
LAUCN120190000000003,12019,12019,b12019,4.472,5.1,#N/A,#N/A,#N/A,#N/A,5.472,2014M12_3moAve,72,"Clay County, FL",29.986584,-81.865036,FL
LAUCN120310000000003,12031,12031,b12031,5.228,6.1,#N/A,#N/A,#N/A,#N/A,6.228,2014M12_3moAve,72,"Duval County, FL",30.335245,-81.648113,FL
LAUCN120470000000003,12047,12047,b12047,5.916,7,#N/A,#N/A,#N/A,#N/A,6.916,2014M12_3moAve,72,"Hamilton County, FL",30.491226,-82.951069,FL
LAUCN120890000000003,12089,12089,b12089,4.424,5.1,#N/A,#N/A,#N/A,#N/A,5.424,2014M12_3moAve,72,"Nassau County, FL",30.605926,-81.764929,FL
LAUCN121050000000003,12105,12105,b12105,5.7,6.6,#N/A,#N/A,#N/A,#N/A,6.7,2014M12_3moAve,72,"Polk County, FL",27.953115,-81.692783,FL
LAUCN121290000000003,12129,12129,b12129,3.792,4.8,#N/A,#N/A,#N/A,#N/A,4.792,2014M12_3moAve,72,"Wakulla County, FL",30.140358,-84.375112,FL
LAUCN130170000000003,13017,13017,b13017,8.788,9.7,#N/A,#N/A,#N/A,#N/A,9.788,2014M12_3moAve,72,"Ben Hill County, GA",31.740775,-83.14719,GA
LAUCN130330000000003,13033,13033,b13033,8.172,9.5,2015M03,2015M04_3moAve,2015M04_3moAve,76,9.172,2014M12_3moAve,72,"Burke County, GA",33.050819,-82.011571,GA
LAUCN130770000000003,13077,13077,b13077,4.804,5.9,#N/A,#N/A,#N/A,#N/A,5.804,2014M12_3moAve,72,"Coweta County, GA",33.352897,-84.762138,GA
LAUCN130830000000003,13083,13083,b13083,4.912,6.5,#N/A,#N/A,#N/A,#N/A,5.912,2014M12_3moAve,72,"Dade County, GA",34.852424,-85.506201,GA
LAUCN131210000000003,13121,13121,b13121,5.588,6.4,#N/A,#N/A,#N/A,#N/A,6.588,2014M12_3moAve,72,"Fulton County, GA",33.790034,-84.468182,GA
LAUCN131350000000003,13135,13135,b13135,4.752,5.6,#N/A,#N/A,#N/A,#N/A,5.752,2014M12_3moAve,72,"Gwinnett County, GA",33.959148,-84.023085,GA
LAUCN131390000000003,13139,13139,b13139,4.456,5.5,#N/A,#N/A,#N/A,#N/A,5.456,2014M12_3moAve,72,"Hall County, GA",34.317588,-83.818497,GA
LAUCN131490000000003,13149,13149,b13149,6.212,6.9,2015M04,#N/A,#N/A,#N/A,7.212,2014M12_3moAve,72,"Heard County, GA",33.291347,-85.137879,GA
LAUCN131690000000003,13169,13169,b13169,4.964,6,#N/A,#N/A,#N/A,#N/A,5.964,2014M12_3moAve,72,"Jones County, GA",33.020226,-83.562339,GA
LAUCN131810000000003,13181,13181,b13181,6.396,7.5,#N/A,#N/A,#N/A,#N/A,7.396,2014M12_3moAve,72,"Lincoln County, GA",33.792151,-82.448299,GA
LAUCN132110000000003,13211,13211,b13211,5.132,5.9,#N/A,#N/A,#N/A,#N/A,6.132,2014M12_3moAve,72,"Morgan County, GA",33.593236,-83.491027,GA
LAUCN132310000000003,13231,13231,b13231,5.36,6.2,2015M04,#N/A,#N/A,#N/A,6.36,2014M12_3moAve,72,"Pike County, GA",33.090768,-84.386627,GA
LAUCN132490000000003,13249,13249,b13249,6.26,7.3,#N/A,#N/A,#N/A,#N/A,7.26,2014M12_3moAve,72,"Schley County, GA",32.263441,-84.322724,GA
LAUCN132910000000003,13291,13291,b13291,4.684,5.7,#N/A,#N/A,#N/A,#N/A,5.684,2014M12_3moAve,72,"Union County, GA",34.833333,-83.989257,GA
LAUCN133030000000003,13303,13303,b13303,6.72,7.7,2015M04,#N/A,#N/A,#N/A,7.72,2014M12_3moAve,72,"Washington County, GA",32.971848,-82.798112,GA
LAUCN133210000000003,13321,13321,b13321,5.992,7.4,#N/A,#N/A,#N/A,#N/A,6.992,2014M12_3moAve,72,"Worth County, GA",31.551773,-83.84996,GA
LAUCN211210000000003,21121,21121,b21121,7.148,8.6,#N/A,#N/A,#N/A,#N/A,8.148,2014M12_3moAve,72,"Knox County, KY",36.887476,-83.85563,KY
LAUCN280750000000003,28075,28075,b28075,6.5,7,2015M04,#N/A,#N/A,#N/A,7.5,2014M12_3moAve,72,"Lauderdale County, MS",32.403998,-88.660449,MS
LAUCN280870000000003,28087,28087,b28087,7.484,7.8,2015M04,2015M04_3moAve,2015M04_3moAve,76,8.484,2014M12_3moAve,72,"Lowndes County, MS",33.471424,-88.439723,MS
LAUCN320130000000003,32013,32013,b32013,4.208,5.9,#N/A,#N/A,#N/A,#N/A,5.208,2014M12_3moAve,72,"Humboldt County, NV",41.407914,-118.127591,NV
LAUCN340030000000003,34003,34003,b34003,3.904,5.3,#N/A,#N/A,#N/A,#N/A,4.904,2014M12_3moAve,72,"Bergen County, NJ",40.959648,-74.07486,NJ
LAUCN340190000000003,34019,34019,b34019,3.252,4.6,#N/A,#N/A,#N/A,#N/A,4.252,2014M12_3moAve,72,"Hunterdon County, NJ",40.565283,-74.911969,NJ
LAUCN340210000000003,34021,34021,b34021,4.264,5.7,#N/A,#N/A,#N/A,#N/A,5.264,2014M12_3moAve,72,"Mercer County, NJ",40.282503,-74.703724,NJ
LAUCN340230000000003,34023,34023,b34023,4.352,5.8,#N/A,#N/A,#N/A,#N/A,5.352,2014M12_3moAve,72,"Middlesex County, NJ",40.439593,-74.407585,NJ
LAUCN340270000000003,34027,34027,b34027,3.448,4.8,#N/A,#N/A,#N/A,#N/A,4.448,2014M12_3moAve,72,"Morris County, NJ",40.858581,-74.547427,NJ
LAUCN340370000000003,34037,34037,b34037,4.408,5.7,#N/A,#N/A,#N/A,#N/A,5.408,2014M12_3moAve,72,"Sussex County, NJ",41.137424,-74.691855,NJ
LAUCN360810000000003,36081,36081,b36081,4.748,4.9,#N/A,#N/A,#N/A,#N/A,5.748,2014M12_3moAve,72,"Queens County, NY",40.658566,-73.838017,NY
LAUCN370170000000003,37017,37017,b37017,6.888,9,#N/A,#N/A,#N/A,#N/A,7.888,2014M12_3moAve,72,"Bladen County, NC",34.591938,-78.539489,NC
LAUCN370490000000003,37049,37049,b37049,5.056,6.6,#N/A,#N/A,#N/A,#N/A,6.056,2014M12_3moAve,72,"Craven County, NC",35.118179,-77.082541,NC
LAUCN371430000000003,37143,37143,b37143,5.932,7.6,#N/A,#N/A,#N/A,#N/A,6.932,2014M12_3moAve,72,"Perquimans County, NC",36.180897,-76.403244,NC
LAUCN371550000000003,37155,37155,b37155,6.992,9.5,#N/A,#N/A,#N/A,#N/A,7.992,2014M12_3moAve,72,"Robeson County, NC",34.63921,-79.100881,NC
LAUCN371870000000003,37187,37187,b37187,7,9,#N/A,#N/A,#N/A,#N/A,8,2014M12_3moAve,72,"Washington County, NC",35.844713,-76.572291,NC
LAUCN371950000000003,37195,37195,b37195,6.936,10.5,#N/A,#N/A,#N/A,#N/A,7.936,2014M12_3moAve,72,"Wilson County, NC",35.700357,-77.921598,NC
LAUCN390270000000003,39027,39027,b39027,5.396,6.2,#N/A,#N/A,#N/A,#N/A,6.396,2014M12_3moAve,72,"Clinton County, OH",39.429004,-83.795048,OH
LAUCN400130000000003,40013,40013,b40013,3.488,4.6,#N/A,#N/A,#N/A,#N/A,4.488,2014M12_3moAve,72,"Bryan County, OK",33.964004,-96.264137,OK
LAUCN400330000000003,40033,40033,b40033,2.744,4.2,#N/A,#N/A,#N/A,#N/A,3.744,2014M12_3moAve,72,"Cotton County, OK",34.290676,-98.373438,OK
LAUCN420890000000003,42089,42089,b42089,5.412,7,#N/A,#N/A,#N/A,#N/A,6.412,2014M12_3moAve,72,"Monroe County, PA",41.05624,-75.329065,PA
LAUCN470930000000003,47093,47093,b47093,4.152,5.4,#N/A,#N/A,#N/A,#N/A,5.152,2014M12_3moAve,72,"Knox County, TN",35.992726,-83.937721,TN
LAUCN471390000000003,47139,47139,b47139,6.468,7.4,2015M04,#N/A,#N/A,#N/A,7.468,2014M12_3moAve,72,"Polk County, TN",35.109437,-84.541112,TN
LAUCN471410000000003,47141,47141,b47141,5.444,7,#N/A,#N/A,#N/A,#N/A,6.444,2014M12_3moAve,72,"Putnam County, TN",36.14094,-85.49618,TN
LAUCN481090000000003,48109,48109,b48109,2.78,4.7,#N/A,#N/A,#N/A,#N/A,3.78,2014M12_3moAve,72,"Culberson County, TX",31.445908,-104.526945,TX
LAUCN481250000000003,48125,48125,b48125,4.42,4.9,2014M12,#N/A,#N/A,#N/A,5.42,2014M12_3moAve,72,"Dickens County, TX",33.615363,-100.787617,TX
LAUCN482450000000003,48245,48245,b48245,5.968,6.8,#N/A,#N/A,#N/A,#N/A,6.968,2014M12_3moAve,72,"Jefferson County, TX",29.854,-94.149331,TX
LAUCN482810000000003,48281,48281,b48281,3.856,4.6,#N/A,#N/A,#N/A,#N/A,4.856,2014M12_3moAve,72,"Lampasas County, TX",31.196731,-98.240889,TX
LAUCN483310000000003,48331,48331,b48331,4.74,5.5,2015M04,#N/A,#N/A,#N/A,5.74,2014M12_3moAve,72,"Milam County, TX",30.791242,-96.984395,TX
LAUCN483610000000003,48361,48361,b48361,5.736,6.4,2015M04,#N/A,#N/A,#N/A,6.736,2014M12_3moAve,72,"Orange County, TX",30.122323,-93.8941,TX
LAUCN483870000000003,48387,48387,b48387,5.644,6.4,#N/A,#N/A,#N/A,#N/A,6.644,2014M12_3moAve,72,"Red River County, TX",33.619625,-95.048429,TX
LAUCN510090000000003,51009,51009,b51009,3.784,5.2,#N/A,#N/A,#N/A,#N/A,4.784,2014M12_3moAve,72,"Amherst County, VA",37.62861,-79.154281,VA
LAUCN510360000000003,51036,51036,b51036,4.432,5.5,#N/A,#N/A,#N/A,#N/A,5.432,2014M12_3moAve,72,"Charles City County, VA",37.361054,-77.05417,VA
LAUCN510430000000003,51043,51043,b51043,3.04,4.2,#N/A,#N/A,#N/A,#N/A,4.04,2014M12_3moAve,72,"Clarke County, VA",39.115381,-77.990836,VA
LAUCN510650000000003,51065,51065,b51065,2.82,4,#N/A,#N/A,#N/A,#N/A,3.82,2014M12_3moAve,72,"Fluvanna County, VA",37.830571,-78.283482,VA
LAUCN510810000000003,51081,51081,b51081,4.98,5.9,#N/A,#N/A,#N/A,#N/A,5.98,2014M12_3moAve,72,"Greensville County, VA",36.680336,-77.560277,VA
LAUCN511090000000003,51109,51109,b51109,3.528,4.8,#N/A,#N/A,#N/A,#N/A,4.528,2014M12_3moAve,72,"Louisa County, VA",37.972704,-77.959795,VA
LAUCN511250000000003,51125,51125,b51125,3.108,4.3,#N/A,#N/A,#N/A,#N/A,4.108,2014M12_3moAve,72,"Nelson County, VA",37.789079,-78.88344,VA
LAUCN515100000000003,51510,51510,b51510,2.484,3.4,#N/A,#N/A,#N/A,#N/A,3.484,2014M12_3moAve,72,"Alexandria city, VA",38.820071,-77.084063,VA
LAUCN517500000000003,51750,51750,b51750,4.644,6.4,#N/A,#N/A,#N/A,#N/A,5.644,2014M12_3moAve,72,"Radford city, VA",37.120116,-80.559154,VA
LAUCN517700000000003,51770,51770,b51770,4.14,5.4,#N/A,#N/A,#N/A,#N/A,5.14,2014M12_3moAve,72,"Roanoke city, VA",37.278458,-79.958174,VA
LAUCN517900000000003,51790,51790,b51790,3.652,4.7,#N/A,#N/A,#N/A,#N/A,4.652,2014M12_3moAve,72,"Staunton city, VA",38.158056,-79.061501,VA
LAUCN720690000000003,72069,72069,b72069,15.196,13.8,2014M12,2015M02_3moAve,2015M02_3moAve,74,16.196,2014M12_3moAve,72,"Humacao Municipio, PR",18.135403,-65.786229,PR
LAUCN721010000000003,72101,72101,b72101,15.332,13.8,2014M12,2015M01_3moAve,2015M01_3moAve,73,16.332,2014M12_3moAve,72,"Morovis Municipio, PR",18.319026,-66.420557,PR
LAUCN130890000000003,13089,13089,b13089,5.556,6.4,#N/A,#N/A,#N/A,#N/A,6.556,2015M01_3moAve,73,"DeKalb County, GA",33.770661,-84.226343,GA
LAUCN132170000000003,13217,13217,b13217,6.328,7.1,#N/A,#N/A,#N/A,#N/A,7.328,2015M01_3moAve,73,"Newton County, GA",33.544021,-83.855185,GA
LAUCN132190000000003,13219,13219,b13219,3.484,4.9,#N/A,#N/A,#N/A,#N/A,4.484,2015M01_3moAve,73,"Oconee County, GA",33.834125,-83.437728,GA
LAUCN132270000000003,13227,13227,b13227,4.808,5.7,#N/A,#N/A,#N/A,#N/A,5.808,2015M01_3moAve,73,"Pickens County, GA",34.456813,-84.490339,GA
LAUCN132670000000003,13267,13267,b13267,5.644,6.8,#N/A,#N/A,#N/A,#N/A,6.644,2015M01_3moAve,73,"Tattnall County, GA",32.043768,-82.059208,GA
LAUCN132930000000003,13293,13293,b13293,7.304,8,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.304,2015M01_3moAve,73,"Upson County, GA",32.881837,-84.292281,GA
LAUCN132950000000003,13295,13295,b13295,5.456,6.5,#N/A,#N/A,#N/A,#N/A,6.456,2015M01_3moAve,73,"Walker County, GA",34.735827,-85.305385,GA
LAUCN133170000000003,13317,13317,b13317,7.432,8.1,#N/A,#N/A,#N/A,#N/A,8.432,2015M01_3moAve,73,"Wilkes County, GA",33.779031,-82.747921,GA
LAUCN720090000000003,72009,72009,b72009,14.104,13.9,2015M01,2015M02_3moAve,2015M02_3moAve,74,15.104,2015M01_3moAve,73,"Aibonito Municipio, PR",18.130647,-66.263974,PR
LAUCN720370000000003,72037,72037,b72037,13.98,13.2,2014M12,2015M02_3moAve,2015M02_3moAve,74,14.98,2015M01_3moAve,73,"Ceiba Municipio, PR",18.273749,-65.530895,PR
LAUCN720450000000003,72045,72045,b72045,15.596,14.2,2015M01,2015M02_3moAve,2015M02_3moAve,74,16.596,2015M01_3moAve,73,"Comerio Municipio, PR",18.225032,-66.219481,PR
LAUCN720670000000003,72067,72067,b72067,11.032,11.8,2015M01,2015M02_3moAve,2015M02_3moAve,74,12.032,2015M01_3moAve,73,"Hormigueros Municipio, PR",18.134695,-67.116199,PR
LAUCN720710000000003,72071,72071,b72071,12.336,12.2,2015M01,2015M02_3moAve,2015M02_3moAve,74,13.336,2015M01_3moAve,73,"Isabela Municipio, PR",18.485063,-67.014141,PR
LAUCN720850000000003,72085,72085,b72085,13.74,13.5,2015M01,2015M02_3moAve,2015M02_3moAve,74,14.74,2015M01_3moAve,73,"Las Piedras Municipio, PR",18.187148,-65.871189,PR
LAUCN721070000000003,72107,72107,b72107,15.848,15.3,2015M01,2015M02_3moAve,2015M02_3moAve,74,16.848,2015M01_3moAve,73,"Orocovis Municipio, PR",18.218733,-66.436899,PR
LAUCN721290000000003,72129,72129,b72129,12.604,12.6,2015M01,#N/A,#N/A,#N/A,13.604,2015M01_3moAve,73,"San Lorenzo Municipio, PR",18.147107,-65.976167,PR
LAUCN721450000000003,72145,72145,b72145,12.892,13,2015M01,2015M02_3moAve,2015M02_3moAve,74,13.892,2015M01_3moAve,73,"Vega Baja Municipio, PR",18.455027,-66.397773,PR
LAUCN721510000000003,72151,72151,b72151,18.128,15.7,2014M12,2015M02_3moAve,2015M02_3moAve,74,19.128,2015M01_3moAve,73,"Yabucoa Municipio, PR",18.059858,-65.859871,PR
LAUCN060510000000003,06051,6051,b06051,5.388,6.1,#N/A,#N/A,#N/A,#N/A,6.388,2015M02_3moAve,74,"Mono County, CA",37.915836,-118.875167,CA
LAUCN120410000000003,12041,12041,b12041,4.792,5.9,#N/A,#N/A,#N/A,#N/A,5.792,2015M02_3moAve,74,"Gilchrist County, FL",29.723456,-82.795801,FL
LAUCN131130000000003,13113,13113,b13113,4.504,5.8,#N/A,#N/A,#N/A,#N/A,5.504,2015M02_3moAve,74,"Fayette County, GA",33.412717,-84.493941,GA
LAUCN131670000000003,13167,13167,b13167,6.88,7.6,#N/A,#N/A,#N/A,#N/A,7.88,2015M02_3moAve,74,"Johnson County, GA",32.694584,-82.66397,GA
LAUCN720050000000003,72005,72005,b72005,12.6,13.1,#N/A,#N/A,#N/A,#N/A,13.6,2015M02_3moAve,74,"Aguadilla Municipio, PR",18.480191,-67.143762,PR
LAUCN720110000000003,72011,72011,b72011,12.676,12.2,2015M01,#N/A,#N/A,#N/A,13.676,2015M02_3moAve,74,"Anasco Municipio, PR",18.286936,-67.131246,PR
LAUCN720170000000003,72017,72017,b72017,15.16,14,2015M01,#N/A,#N/A,#N/A,16.16,2015M02_3moAve,74,"Barceloneta Municipio, PR",18.469989,-66.55823,PR
LAUCN720390000000003,72039,72039,b72039,17.368,17.2,2015M01,2015M02_3moAve,2015M02_3moAve,74,18.368,2015M02_3moAve,74,"Ciales Municipio, PR",18.295913,-66.515588,PR
LAUCN720890000000003,72089,72089,b72089,15.428,15.4,2015M01,2015M02_3moAve,2015M02_3moAve,74,16.428,2015M02_3moAve,74,"Luquillo Municipio, PR",18.367996,-65.709904,PR
