series_id,FIPS,FIPS_code,bFIPS_code,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN260530000000003,CN2605300000000,26053,b26053,8.1,7.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.1,2014M09_3moAve,69
LAUCN290290000000003,CN2902900000000,29029,b29029,5.58,6,#N/A,#N/A,0,-24108,6.58,2014M09_3moAve,69
LAUCN291870000000003,CN2918700000000,29187,b29187,6.432,7.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.432,2014M09_3moAve,69
LAUCN360150000000003,CN3601500000000,36015,b36015,5.048,6.1,#N/A,#N/A,0,-24108,6.048,2014M09_3moAve,69
LAUCN360250000000003,CN3602500000000,36025,b36025,5.116,5.8,#N/A,#N/A,0,-24108,6.116,2014M09_3moAve,69
LAUCN360650000000003,CN3606500000000,36065,b36065,4.808,5.4,#N/A,#N/A,0,-24108,5.808,2014M09_3moAve,69
LAUCN360890000000003,CN3608900000000,36089,b36089,6.412,7.2,2014M10,#N/A,0,-24108,7.412,2014M09_3moAve,69
LAUCN370310000000003,CN3703100000000,37031,b37031,4.656,5.9,#N/A,#N/A,0,-24108,5.656,2014M09_3moAve,69
LAUCN371770000000003,CN3717700000000,37177,b37177,6.36,7.5,#N/A,#N/A,0,-24108,7.36,2014M09_3moAve,69
LAUCN400290000000003,CN4002900000000,40029,b40029,5.572,9.1,#N/A,#N/A,0,-24108,6.572,2014M09_3moAve,69
LAUCN400650000000003,CN4006500000000,40065,b40065,3.288,4.3,#N/A,#N/A,0,-24108,4.288,2014M09_3moAve,69
LAUCN401110000000003,CN4011100000000,40111,b40111,5.392,6.7,#N/A,#N/A,0,-24108,6.392,2014M09_3moAve,69
LAUCN410010000000003,CN4100100000000,41001,b41001,6.448,7,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.448,2014M09_3moAve,69
LAUCN410070000000003,CN4100700000000,41007,b41007,4.96,5.6,#N/A,#N/A,0,-24108,5.96,2014M09_3moAve,69
LAUCN410130000000003,CN4101300000000,41013,b41013,8,8.5,2015M05,2015M06_3moAve,2015M06_3moAve,78,9,2014M09_3moAve,69
LAUCN410430000000003,CN4104300000000,41043,b41043,7.016,7.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,8.016,2014M09_3moAve,69
LAUCN420650000000003,CN4206500000000,42065,b42065,5.072,6.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.072,2014M09_3moAve,69
LAUCN421110000000003,CN4211100000000,42111,b42111,5.904,6.9,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.904,2014M09_3moAve,69
LAUCN421270000000003,CN4212700000000,42127,b42127,4.7,5.4,#N/A,#N/A,0,-24108,5.7,2014M09_3moAve,69
LAUCN550030000000003,CN5500300000000,55003,b55003,6.024,6,2014M09,#N/A,0,-24108,7.024,2014M09_3moAve,69
LAUCN550410000000003,CN5504100000000,55041,b55041,7.068,7.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.068,2014M09_3moAve,69
LAUCN550670000000003,CN5506700000000,55067,b55067,6.132,6,2015M05,#N/A,0,-24108,7.132,2014M09_3moAve,69
LAUCN550970000000003,CN5509700000000,55097,b55097,4.496,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.496,2014M09_3moAve,69
LAUCN010130000000003,CN0101300000000,01013,b01013,7.296,8.4,2014M11,2014M12_3moAve,2014M12_3moAve,72,8.296,2014M10_3moAve,70
LAUCN010810000000003,CN0108100000000,01081,b01081,4.396,5.9,2014M12,#N/A,0,-24108,5.396,2014M10_3moAve,70
LAUCN011210000000003,CN0112100000000,01121,b01121,6.168,7.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,7.168,2014M10_3moAve,70
LAUCN011230000000003,CN0112300000000,01123,b01123,6.2,6.8,2014M12,2014M12_3moAve,2014M12_3moAve,72,7.2,2014M10_3moAve,70
LAUCN050030000000003,CN0500300000000,05003,b05003,7.88,9,2014M10,#N/A,0,-24108,8.88,2014M10_3moAve,70
LAUCN050190000000003,CN0501900000000,05019,b05019,5.768,6.6,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.768,2014M10_3moAve,70
LAUCN050250000000003,CN0502500000000,05025,b05025,5.788,6.5,#N/A,#N/A,0,-24108,6.788,2014M10_3moAve,70
LAUCN050330000000003,CN0503300000000,05033,b05033,4.876,5.9,#N/A,#N/A,0,-24108,5.876,2014M10_3moAve,70
LAUCN050470000000003,CN0504700000000,05047,b05047,4.46,6,#N/A,#N/A,0,-24108,5.46,2014M10_3moAve,70
LAUCN050630000000003,CN0506300000000,05063,b05063,6.568,7.5,2015M04,#N/A,0,-24108,7.568,2014M10_3moAve,70
LAUCN050670000000003,CN0506700000000,05067,b05067,7.648,8.7,#N/A,#N/A,0,-24108,8.648,2014M10_3moAve,70
LAUCN050690000000003,CN0506900000000,05069,b05069,7.56,8.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,8.56,2014M10_3moAve,70
LAUCN050930000000003,CN0509300000000,05093,b05093,7.48,10.8,2014M10,#N/A,0,-24108,8.48,2014M10_3moAve,70
LAUCN051090000000003,CN0510900000000,05109,b05109,5.848,7.4,#N/A,#N/A,0,-24108,6.848,2014M10_3moAve,70
LAUCN051350000000003,CN0513500000000,05135,b05135,7.12,7.7,#N/A,#N/A,0,-24108,8.12,2014M10_3moAve,70
LAUCN051410000000003,CN0514100000000,05141,b05141,6.26,7.7,#N/A,#N/A,0,-24108,7.26,2014M10_3moAve,70
LAUCN051490000000003,CN0514900000000,05149,b05149,4.412,6.2,#N/A,#N/A,0,-24108,5.412,2014M10_3moAve,70
LAUCN060050000000003,CN0600500000000,06005,b06005,6.712,6.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.712,2014M10_3moAve,70
LAUCN060390000000003,CN0603900000000,06039,b06039,8.46,9.9,#N/A,#N/A,0,-24108,9.46,2014M10_3moAve,70
LAUCN060950000000003,CN0609500000000,06095,b06095,6.052,6.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.052,2014M10_3moAve,70
LAUCN061030000000003,CN0610300000000,06103,b06103,8.196,8.4,2014M10,2015M05_3moAve,2015M05_3moAve,77,9.196,2014M10_3moAve,70
LAUCN061090000000003,CN0610900000000,06109,b06109,7.076,7.1,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.076,2014M10_3moAve,70
LAUCN081010000000003,CN0810100000000,08101,b08101,5.36,6,#N/A,#N/A,0,-24108,6.36,2014M10_3moAve,70
LAUCN090070000000003,CN0900700000000,09007,b09007,4.336,4.8,#N/A,#N/A,0,-24108,5.336,2014M10_3moAve,70
LAUCN090130000000003,CN0901300000000,09013,b09013,4.296,4.9,#N/A,#N/A,0,-24108,5.296,2014M10_3moAve,70
LAUCN090150000000003,CN0901500000000,09015,b09015,5.872,6,#N/A,#N/A,0,-24108,6.872,2014M10_3moAve,70
LAUCN132970000000003,CN1329700000000,13297,b13297,5.452,5.8,2015M04,#N/A,0,-24108,6.452,2014M10_3moAve,70
LAUCN160070000000003,CN1600700000000,16007,b16007,2.82,3.9,#N/A,#N/A,0,-24108,3.82,2014M10_3moAve,70
LAUCN160230000000003,CN1602300000000,16023,b16023,3.388,4.4,#N/A,#N/A,0,-24108,4.388,2014M10_3moAve,70
LAUCN170030000000003,CN1700300000000,17003,b17003,8.792,8.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,9.792,2014M10_3moAve,70
LAUCN170310000000003,CN1703100000000,17031,b17031,5.82,6.3,2014M12,#N/A,0,-24108,6.82,2014M10_3moAve,70
LAUCN170370000000003,CN1703700000000,17037,b17037,5,5.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,6,2014M10_3moAve,70
LAUCN170430000000003,CN1704300000000,17043,b17043,4.4,4.9,#N/A,#N/A,0,-24108,5.4,2014M10_3moAve,70
LAUCN170610000000003,CN1706100000000,17061,b17061,5.432,5.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.432,2014M10_3moAve,70
LAUCN170630000000003,CN1706300000000,17063,b17063,6.42,6.8,2014M10,#N/A,0,-24108,7.42,2014M10_3moAve,70
LAUCN170890000000003,CN1708900000000,17089,b17089,5.236,5.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.236,2014M10_3moAve,70
LAUCN171050000000003,CN1710500000000,17105,b17105,5.104,5.4,2014M12,2015M04_3moAve,2015M04_3moAve,76,6.104,2014M10_3moAve,70
LAUCN171250000000003,CN1712500000000,17125,b17125,7.12,7.2,2014M10,2015M04_3moAve,2015M04_3moAve,76,8.12,2014M10_3moAve,70
LAUCN171390000000003,CN1713900000000,17139,b17139,4.292,4.4,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.292,2014M10_3moAve,70
LAUCN171470000000003,CN1714700000000,17147,b17147,4.312,4.9,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.312,2014M10_3moAve,70
LAUCN171750000000003,CN1717500000000,17175,b17175,5.652,5.7,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.652,2014M10_3moAve,70
LAUCN171770000000003,CN1717700000000,17177,b17177,5.864,6.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.864,2014M10_3moAve,70
LAUCN171830000000003,CN1718300000000,17183,b17183,6.88,6.7,2015M04,2015M04_3moAve,2015M04_3moAve,76,7.88,2014M10_3moAve,70
LAUCN180350000000003,CN1803500000000,18035,b18035,5.96,5.8,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.96,2014M10_3moAve,70
LAUCN180730000000003,CN1807300000000,18073,b18073,5.256,5.6,#N/A,#N/A,0,-24108,6.256,2014M10_3moAve,70
LAUCN181150000000003,CN1811500000000,18115,b18115,5.544,5.3,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.544,2014M10_3moAve,70
LAUCN181370000000003,CN1813700000000,18137,b18137,5.22,5.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.22,2014M10_3moAve,70
LAUCN181530000000003,CN1815300000000,18153,b18153,6.076,6.3,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.076,2014M10_3moAve,70
LAUCN210010000000003,CN2100100000000,21001,b21001,6.3,6.9,#N/A,#N/A,0,-24108,7.3,2014M10_3moAve,70
LAUCN210070000000003,CN2100700000000,21007,b21007,5.86,6.7,#N/A,#N/A,0,-24108,6.86,2014M10_3moAve,70
LAUCN210190000000003,CN2101900000000,21019,b21019,5.508,6.8,#N/A,#N/A,0,-24108,6.508,2014M10_3moAve,70
LAUCN210830000000003,CN2108300000000,21083,b21083,6.564,6.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.564,2014M10_3moAve,70
LAUCN211250000000003,CN2112500000000,21125,b21125,5.932,6.4,2015M04,#N/A,0,-24108,6.932,2014M10_3moAve,70
LAUCN211370000000003,CN2113700000000,21137,b21137,6.968,6.5,2014M10,2015M04_3moAve,2015M04_3moAve,76,7.968,2014M10_3moAve,70
LAUCN211390000000003,CN2113900000000,21139,b21139,5.724,7.1,#N/A,#N/A,0,-24108,6.724,2014M10_3moAve,70
LAUCN211830000000003,CN2118300000000,21183,b21183,5.78,6.5,2015M04,#N/A,0,-24108,6.78,2014M10_3moAve,70
LAUCN250030000000003,CN2500300000000,25003,b25003,4.912,5.1,2015M04,#N/A,0,-24108,5.912,2014M10_3moAve,70
LAUCN261310000000003,CN2613100000000,26131,b26131,8.744,9.2,2014M10,#N/A,0,-24108,9.744,2014M10_3moAve,70
LAUCN280110000000003,CN2801100000000,28011,b28011,8.232,9,2015M03,2015M04_3moAve,2015M04_3moAve,76,9.232,2014M10_3moAve,70
LAUCN280370000000003,CN2803700000000,28037,b28037,7.188,8,2014M11,2015M04_3moAve,2015M04_3moAve,76,8.188,2014M10_3moAve,70
LAUCN280710000000003,CN2807100000000,28071,b28071,4.948,5.8,2014M11,2015M04_3moAve,2015M04_3moAve,76,5.948,2014M10_3moAve,70
LAUCN280930000000003,CN2809300000000,28093,b28093,7.696,7.6,2014M11,2014M12_3moAve,2014M12_3moAve,72,8.696,2014M10_3moAve,70
LAUCN281250000000003,CN2812500000000,28125,b28125,8.332,10.1,2015M04,#N/A,0,-24108,9.332,2014M10_3moAve,70
LAUCN281350000000003,CN2813500000000,28135,b28135,7.956,8,2014M10,2014M11_3moAve,2014M11_3moAve,71,8.956,2014M10_3moAve,70
LAUCN281610000000003,CN2816100000000,28161,b28161,8.084,7.8,2014M11,2015M04_3moAve,2015M04_3moAve,76,9.084,2014M10_3moAve,70
LAUCN290350000000003,CN2903500000000,29035,b29035,6.748,8.9,#N/A,#N/A,0,-24108,7.748,2014M10_3moAve,70
LAUCN290810000000003,CN2908100000000,29081,b29081,4.716,5.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.716,2014M10_3moAve,70
LAUCN291050000000003,CN2910500000000,29105,b29105,6.544,6.7,2014M10,2015M06_3moAve,2015M06_3moAve,78,7.544,2014M10_3moAve,70
LAUCN291090000000003,CN2910900000000,29109,b29109,4.424,6,#N/A,#N/A,0,-24108,5.424,2014M10_3moAve,70
LAUCN291190000000003,CN2911900000000,29119,b29119,4.5,6.1,2014M12,#N/A,0,-24108,5.5,2014M10_3moAve,70
LAUCN291860000000003,CN2918600000000,29186,b29186,5.256,6.6,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.256,2014M10_3moAve,70
LAUCN292150000000003,CN2921500000000,29215,b29215,6.304,7.8,#N/A,#N/A,0,-24108,7.304,2014M10_3moAve,70
LAUCN320050000000003,CN3200500000000,32005,b32005,6.072,6.8,#N/A,#N/A,0,-24108,7.072,2014M10_3moAve,70
LAUCN320230000000003,CN3202300000000,32023,b32023,8.052,8.7,#N/A,#N/A,0,-24108,9.052,2014M10_3moAve,70
LAUCN360350000000003,CN3603500000000,36035,b36035,6.024,6.4,#N/A,#N/A,0,-24108,7.024,2014M10_3moAve,70
LAUCN360750000000003,CN3607500000000,36075,b36075,6.244,7.1,#N/A,#N/A,0,-24108,7.244,2014M10_3moAve,70
LAUCN370150000000003,CN3701500000000,37015,b37015,6.524,7.9,#N/A,#N/A,0,-24108,7.524,2014M10_3moAve,70
LAUCN370610000000003,CN3706100000000,37061,b37061,5.08,6.3,#N/A,#N/A,0,-24108,6.08,2014M10_3moAve,70
LAUCN370650000000003,CN3706500000000,37065,b37065,8.728,10.5,2014M12,#N/A,0,-24108,9.728,2014M10_3moAve,70
LAUCN370730000000003,CN3707300000000,37073,b37073,4.764,6,#N/A,#N/A,0,-24108,5.764,2014M10_3moAve,70
LAUCN370810000000003,CN3708100000000,37081,b37081,5.316,6.5,2014M12,#N/A,0,-24108,6.316,2014M10_3moAve,70
LAUCN371130000000003,CN3711300000000,37113,b37113,4.96,6.3,#N/A,#N/A,0,-24108,5.96,2014M10_3moAve,70
LAUCN371150000000003,CN3711500000000,37115,b37115,4.744,6.2,2014M12,#N/A,0,-24108,5.744,2014M10_3moAve,70
LAUCN371310000000003,CN3713100000000,37131,b37131,6.784,8.6,2014M12,2014M12_3moAve,2014M12_3moAve,72,7.784,2014M10_3moAve,70
LAUCN371370000000003,CN3713700000000,37137,b37137,5.06,6.5,#N/A,#N/A,0,-24108,6.06,2014M10_3moAve,70
LAUCN371490000000003,CN3714900000000,37149,b37149,4.072,5.8,#N/A,#N/A,0,-24108,5.072,2014M10_3moAve,70
LAUCN371610000000003,CN3716100000000,37161,b37161,7.152,8.6,#N/A,#N/A,0,-24108,8.152,2014M10_3moAve,70
LAUCN371650000000003,CN3716500000000,37165,b37165,10.416,11.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,11.416,2014M10_3moAve,70
LAUCN371750000000003,CN3717500000000,37175,b37175,4.372,6,#N/A,#N/A,0,-24108,5.372,2014M10_3moAve,70
LAUCN371890000000003,CN3718900000000,37189,b37189,4.012,5.6,#N/A,#N/A,0,-24108,5.012,2014M10_3moAve,70
LAUCN400190000000003,CN4001900000000,40019,b40019,3.332,4.6,#N/A,#N/A,0,-24108,4.332,2014M10_3moAve,70
LAUCN400410000000003,CN4004100000000,40041,b40041,4.384,4.9,2015M04,#N/A,0,-24108,5.384,2014M10_3moAve,70
LAUCN400630000000003,CN4006300000000,40063,b40063,5.748,7.8,#N/A,#N/A,0,-24108,6.748,2014M10_3moAve,70
LAUCN400790000000003,CN4007900000000,40079,b40079,5.396,7.2,#N/A,#N/A,0,-24108,6.396,2014M10_3moAve,70
LAUCN410050000000003,CN4100500000000,41005,b41005,5.112,5.8,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.112,2014M10_3moAve,70
LAUCN410330000000003,CN4103300000000,41033,b41033,8.084,8.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,9.084,2014M10_3moAve,70
LAUCN410470000000003,CN4104700000000,41047,b41047,5.996,6.7,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.996,2014M10_3moAve,70
LAUCN410590000000003,CN4105900000000,41059,b41059,6.172,6.9,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.172,2014M10_3moAve,70
LAUCN420070000000003,CN4200700000000,42007,b42007,4.98,6.6,#N/A,#N/A,0,-24108,5.98,2014M10_3moAve,70
LAUCN420210000000003,CN4202100000000,42021,b42021,5.716,7.5,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.716,2014M10_3moAve,70
LAUCN420350000000003,CN4203500000000,42035,b42035,5.688,7.4,2014M10,#N/A,0,-24108,6.688,2014M10_3moAve,70
LAUCN420430000000003,CN4204300000000,42043,b42043,4.272,5.2,2014M12,#N/A,0,-24108,5.272,2014M10_3moAve,70
LAUCN420450000000003,CN4204500000000,42045,b42045,4.512,5.6,2014M12,#N/A,0,-24108,5.512,2014M10_3moAve,70
LAUCN420510000000003,CN4205100000000,42051,b42051,6.092,7.8,2014M10,#N/A,0,-24108,7.092,2014M10_3moAve,70
LAUCN420610000000003,CN4206100000000,42061,b42061,5.824,7.1,2014M09,#N/A,0,-24108,6.824,2014M10_3moAve,70
LAUCN420690000000003,CN4206900000000,42069,b42069,5.276,6.5,2014M12,#N/A,0,-24108,6.276,2014M10_3moAve,70
LAUCN420750000000003,CN4207500000000,42075,b42075,3.788,5.1,#N/A,#N/A,0,-24108,4.788,2014M10_3moAve,70
LAUCN420770000000003,CN4207700000000,42077,b42077,4.984,6,2014M12,#N/A,0,-24108,5.984,2014M10_3moAve,70
LAUCN420790000000003,CN4207900000000,42079,b42079,5.588,7,#N/A,#N/A,0,-24108,6.588,2014M10_3moAve,70
LAUCN421010000000003,CN4210100000000,42101,b42101,6.568,8.1,2014M12,#N/A,0,-24108,7.568,2014M10_3moAve,70
LAUCN421030000000003,CN4210300000000,42103,b42103,5.7,6.8,#N/A,#N/A,0,-24108,6.7,2014M10_3moAve,70
LAUCN421070000000003,CN4210700000000,42107,b42107,5.596,6.7,#N/A,#N/A,0,-24108,6.596,2014M10_3moAve,70
LAUCN440070000000003,CN4400700000000,44007,b44007,6.928,6.3,2014M11,2014M12_3moAve,2014M12_3moAve,72,7.928,2014M10_3moAve,70
LAUCN440090000000003,CN4400900000000,44009,b44009,5.388,5.2,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.388,2014M10_3moAve,70
LAUCN470750000000003,CN4707500000000,47075,b47075,8.692,9.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,9.692,2014M10_3moAve,70
LAUCN481830000000003,CN4818300000000,48183,b48183,3.852,5.1,2014M12,#N/A,0,-24108,4.852,2014M10_3moAve,70
LAUCN482030000000003,CN4820300000000,48203,b48203,4.492,5.4,2014M12,#N/A,0,-24108,5.492,2014M10_3moAve,70
LAUCN482490000000003,CN4824900000000,48249,b48249,4.036,8,#N/A,#N/A,0,-24108,5.036,2014M10_3moAve,70
LAUCN482770000000003,CN4827700000000,48277,b48277,4.952,5.1,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.952,2014M10_3moAve,70
LAUCN482790000000003,CN4827900000000,48279,b48279,4.168,8,#N/A,#N/A,0,-24108,5.168,2014M10_3moAve,70
LAUCN483510000000003,CN4835100000000,48351,b48351,6.828,7.4,2014M10,2015M04_3moAve,2015M04_3moAve,76,7.828,2014M10_3moAve,70
LAUCN483630000000003,CN4836300000000,48363,b48363,3.872,5.2,#N/A,#N/A,0,-24108,4.872,2014M10_3moAve,70
LAUCN483650000000003,CN4836500000000,48365,b48365,3.808,5.1,#N/A,#N/A,0,-24108,4.808,2014M10_3moAve,70
LAUCN483830000000003,CN4838300000000,48383,b48383,2.04,4.1,#N/A,#N/A,0,-24108,3.04,2014M10_3moAve,70
LAUCN484590000000003,CN4845900000000,48459,b48459,4.088,5.5,2014M12,#N/A,0,-24108,5.088,2014M10_3moAve,70
LAUCN484670000000003,CN4846700000000,48467,b48467,4.088,4.8,#N/A,#N/A,0,-24108,5.088,2014M10_3moAve,70
LAUCN484830000000003,CN4848300000000,48483,b48483,2.444,4,#N/A,#N/A,0,-24108,3.444,2014M10_3moAve,70
LAUCN490370000000003,CN4903700000000,49037,b49037,5.772,7.9,#N/A,#N/A,0,-24108,6.772,2014M10_3moAve,70
LAUCN510050000000003,CN5100500000000,51005,b51005,4.852,5.3,#N/A,#N/A,0,-24108,5.852,2014M10_3moAve,70
LAUCN510370000000003,CN5103700000000,51037,b51037,5.596,6.4,#N/A,#N/A,0,-24108,6.596,2014M10_3moAve,70
LAUCN510690000000003,CN5106900000000,51069,b51069,3.548,4,#N/A,#N/A,0,-24108,4.548,2014M10_3moAve,70
LAUCN510710000000003,CN5107100000000,51071,b51071,4.92,5.6,#N/A,#N/A,0,-24108,5.92,2014M10_3moAve,70
LAUCN510830000000003,CN5108300000000,51083,b51083,6.604,7.1,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.604,2014M10_3moAve,70
LAUCN511390000000003,CN5113900000000,51139,b51139,5.92,6.5,#N/A,#N/A,0,-24108,6.92,2014M10_3moAve,70
LAUCN511410000000003,CN5114100000000,51141,b51141,5.204,5.9,#N/A,#N/A,0,-24108,6.204,2014M10_3moAve,70
LAUCN511710000000003,CN5117100000000,51171,b51171,3.892,4.2,#N/A,#N/A,0,-24108,4.892,2014M10_3moAve,70
LAUCN515800000000003,CN5158000000000,51580,b51580,6.332,6.5,2014M10,2015M06_3moAve,2015M06_3moAve,78,7.332,2014M10_3moAve,70
LAUCN516400000000003,CN5164000000000,51640,b51640,5.86,5.9,2015M04,#N/A,0,-24108,6.86,2014M10_3moAve,70
LAUCN517600000000003,CN5176000000000,51760,b51760,5.048,5.9,#N/A,#N/A,0,-24108,6.048,2014M10_3moAve,70
LAUCN518200000000003,CN5182000000000,51820,b51820,4.144,5,#N/A,#N/A,0,-24108,5.144,2014M10_3moAve,70
LAUCN518400000000003,CN5184000000000,51840,b51840,3.836,4.4,#N/A,#N/A,0,-24108,4.836,2014M10_3moAve,70
LAUCN530190000000003,CN5301900000000,53019,b53019,9.14,9.8,#N/A,#N/A,0,-24108,10.14,2014M10_3moAve,70
LAUCN540090000000003,CN5400900000000,54009,b54009,5.832,8.5,#N/A,#N/A,0,-24108,6.832,2014M10_3moAve,70
LAUCN540770000000003,CN5407700000000,54077,b54077,4.136,6.8,#N/A,#N/A,0,-24108,5.136,2014M10_3moAve,70
LAUCN550790000000003,CN5507900000000,55079,b55079,5.744,6.1,2015M04,#N/A,0,-24108,6.744,2014M10_3moAve,70
LAUCN010230000000003,CN0102300000000,01023,b01023,7.088,10.5,#N/A,#N/A,0,-24108,8.088,2014M11_3moAve,71
LAUCN010370000000003,CN0103700000000,01037,b01037,6.96,7.4,2015M04,2015M04_3moAve,2015M04_3moAve,76,7.96,2014M11_3moAve,71
LAUCN010410000000003,CN0104100000000,01041,b01041,4.912,6.5,#N/A,#N/A,0,-24108,5.912,2014M11_3moAve,71
LAUCN010470000000003,CN0104700000000,01047,b01047,9.64,11.6,2014M12,2015M02_3moAve,2015M02_3moAve,74,10.64,2014M11_3moAve,71
LAUCN010490000000003,CN0104900000000,01049,b01049,5.024,6.6,#N/A,#N/A,0,-24108,6.024,2014M11_3moAve,71
LAUCN010510000000003,CN0105100000000,01051,b01051,4.172,5.6,#N/A,#N/A,0,-24108,5.172,2014M11_3moAve,71
LAUCN010530000000003,CN0105300000000,01053,b01053,6.388,8.1,2015M04,#N/A,0,-24108,7.388,2014M11_3moAve,71
LAUCN010550000000003,CN0105500000000,01055,b01055,5.184,6.7,#N/A,#N/A,0,-24108,6.184,2014M11_3moAve,71
LAUCN010570000000003,CN0105700000000,01057,b01057,5.928,7.6,2014M12,#N/A,0,-24108,6.928,2014M11_3moAve,71
LAUCN010590000000003,CN0105900000000,01059,b01059,5.972,7,2015M04,#N/A,0,-24108,6.972,2014M11_3moAve,71
LAUCN010710000000003,CN0107100000000,01071,b01071,5.308,7.4,#N/A,#N/A,0,-24108,6.308,2014M11_3moAve,71
LAUCN010910000000003,CN0109100000000,01091,b01091,6.3,8.4,#N/A,#N/A,0,-24108,7.3,2014M11_3moAve,71
LAUCN011050000000003,CN0110500000000,01105,b01105,9.792,11.6,2014M12,2015M02_3moAve,2015M02_3moAve,74,10.792,2014M11_3moAve,71
LAUCN011070000000003,CN0110700000000,01107,b01107,6.02,8.4,2015M04,#N/A,0,-24108,7.02,2014M11_3moAve,71
LAUCN011150000000003,CN0111500000000,01115,b01115,4.168,5.7,#N/A,#N/A,0,-24108,5.168,2014M11_3moAve,71
LAUCN011170000000003,CN0111700000000,01117,b01117,3.148,4.6,#N/A,#N/A,0,-24108,4.148,2014M11_3moAve,71
LAUCN011330000000003,CN0113300000000,01133,b01133,7.1,8.2,2015M04,#N/A,0,-24108,8.1,2014M11_3moAve,71
LAUCN040210000000003,CN0402100000000,04021,b04021,5.916,6.9,2015M03,2015M05_3moAve,2015M05_3moAve,77,6.916,2014M11_3moAve,71
LAUCN050110000000003,CN0501100000000,05011,b05011,6.644,7.1,2015M05,2015M06_3moAve,2015M06_3moAve,78,7.644,2014M11_3moAve,71
LAUCN050290000000003,CN0502900000000,05029,b05029,5.184,6.9,#N/A,#N/A,0,-24108,6.184,2014M11_3moAve,71
LAUCN051070000000003,CN0510700000000,05107,b05107,7.232,8.8,#N/A,#N/A,0,-24108,8.232,2014M11_3moAve,71
LAUCN051130000000003,CN0511300000000,05113,b05113,5.04,6.5,#N/A,#N/A,0,-24108,6.04,2014M11_3moAve,71
LAUCN051150000000003,CN0511500000000,05115,b05115,4.836,6.5,#N/A,#N/A,0,-24108,5.836,2014M11_3moAve,71
LAUCN060710000000003,CN0607100000000,06071,b06071,6.772,6.9,2015M02,2015M03_3moAve,2015M03_3moAve,75,7.772,2014M11_3moAve,71
LAUCN080810000000003,CN0808100000000,08081,b08081,3.42,4.4,#N/A,#N/A,0,-24108,4.42,2014M11_3moAve,71
LAUCN080850000000003,CN0808500000000,08085,b08085,4.252,5.1,#N/A,#N/A,0,-24108,5.252,2014M11_3moAve,71
LAUCN081090000000003,CN0810900000000,08109,b08109,6.144,7.5,2014M10,#N/A,0,-24108,7.144,2014M11_3moAve,71
LAUCN090030000000003,CN0900300000000,09003,b09003,5.432,5.9,#N/A,#N/A,0,-24108,6.432,2014M11_3moAve,71
LAUCN100030000000003,CN1000300000000,10003,b10003,4.176,4.9,#N/A,#N/A,0,-24108,5.176,2014M11_3moAve,71
LAUCN120090000000003,CN1200900000000,12009,b12009,5.52,6.1,#N/A,#N/A,0,-24108,6.52,2014M11_3moAve,71
LAUCN120290000000003,CN1202900000000,12029,b12029,5.92,6.6,#N/A,#N/A,0,-24108,6.92,2014M11_3moAve,71
LAUCN120330000000003,CN1203300000000,12033,b12033,5.02,5.7,#N/A,#N/A,0,-24108,6.02,2014M11_3moAve,71
