series_id,FIPS,Average2007,July2015,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,Returned,Month,MonthNUm,County_Name,LAT,LON,State,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita,farm,mine,manf,fsgov,serv,nonsp,house,loweduc,lowemp,perpov,poploss,rec,retire,perchldpov,PctBlack,Summer678,Spring345,Fall91011,StimPC_Limit,StimPC_Limit2,HolidaySeason,January,February,March,April,May,June,July,August,September,October,November,December,OilRegion,Bakken,EagleFord,Marcellus
LAUCN370750000000003,37075,8.836,11.7,9.836,#N/A,#N/A,0,#N/A,#N/A,"Graham County, NC",35.348364,-83.830915,NC,9,12,3618,33553,73.02703173,21.41188251,33.74499332,30.49065421,14.35246996,-170,-1.92,161,120,15.00,6.00,20.00,17917305,2019,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.1876642062,#N/A,#N/A,#N/A,2019,2019,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN480710000000003,48071,5.108,5.5,6.108,2014M04_3moAve,52,1,04,4,"Chambers County, TX",29.696374,-94.669445,TX,1,1,16786,74915,144.86406,15.00922428,30.38741984,36.61600633,17.98734956,2113,6.02,498,340,47.00,20.00,91.00,71701335,2031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.765279859,0,1,0,2031,2031,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN460930000000003,46093,2.972,3.1,3.972,2012M11_3moAve,35,1,11,11,"Meade County, SD",44.605276,-102.714177,SD,3,2,13068,50711,103.0711382,6.835155643,34.85092908,38.75843939,19.55547589,842,3.31,674,559,52.00,19.00,44.00,51755811,2033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.484352451,0,0,1,2033,2033,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN381030000000003,38103,4.52,3.2,5.52,2010M01_3moAve,1,1,01,1,"Wells County, ND",47.580881,-99.682254,ND,9,12,2193,54251,95.51232394,14.3346837,34.43440324,31.94141477,19.28949829,131,3.11,181,148,18.00,10.00,5.00,8548673,2033,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1372010976,0,0,0,2033,2033,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN261610000000003,26161,5.244,4.5,6.244,2011M11_3moAve,23,1,11,11,"Washtenaw County, MI",42.252327,-83.844634,MI,2,2,180826,59965,124.4087137,5.961571413,15.97949364,26.80136894,51.257566,4926,1.43,7889,5453,810.00,336.00,1290.00,703276002,2037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.29408941,0,0,1,2037,2037,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN191290000000003,19129,3.696,4.1,4.696,2011M11_3moAve,23,1,11,11,"Mills County, IA",41.033703,-95.619101,IA,2,2,7448,56504,108.067169,7.886497065,34.77495108,33.35616438,23.98238748,-298,-1.98,294,226,14.00,27.00,27.00,30798271,2045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281845054,0,0,1,2045,2045,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN560290000000003,56029,3.376,3.1,4.376,2011M09_3moAve,21,1,09,9,"Park County, WY",44.492387,-109.593597,WY,7,11,16099,50967,87.23640969,#N/A,#N/A,#N/A,#N/A,535,1.90,1210,985,91.00,41.00,93.00,57932708,2049,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.08919568758,0,0,1,2049,2049,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN471550000000003,47155,6.004,5.6,7.004,2013M12_3moAve,48,1,12,12,"Sevier County, TN",35.80181,-83.515696,TN,4,5,49803,40444,91.36170597,17.66352641,38.05262413,29.33331236,14.95053709,4532,5.04,2493,1620,284.00,154.00,435.00,184820231,2052,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.5564142195,0,0,0,2052,2052,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN290030000000003,29003,4.348,5.2,5.348,2012M05_3moAve,29,1,05,5,"Andrew County, MO",39.988863,-94.803551,MO,3,2,9749,54185,115.5207334,9.726904922,39.75050573,28.54012138,21.98246797,-38,-0.22,342,293,20.00,11.00,18.00,35650782,2052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4183846714,0,1,0,2052,2052,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN460370000000003,46037,4.592,4.5,5.592,2010M10_3moAve,10,1,10,10,"Day County, SD",45.355034,-97.58143,SD,9,10,3049,44188,89.81300813,12.67433325,38.70809885,32.22412528,16.39344262,-69,-1.21,173,123,29.00,11.00,10.00,11756550,2054,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1276527844,0,0,1,2054,2054,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN517500000000003,51750,4.644,6.4,5.644,2014M12_3moAve,60,1,12,12,"Radford city, VA",37.120116,-80.559154,VA,3,2,8086,34635,55.1996175,13.25768886,19.91639295,34.72678411,32.09913407,948,5.78,330,224,23.00,14.00,69.00,33769158,2056,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.096349076,0,0,0,2056,2056,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN511910000000003,51191,4.716,5.2,5.716,2014M05_3moAve,53,1,05,5,"Washington County, VA",36.747831,-81.950316,VA,2,2,27926,42242,67.32329269,16.8240105,32.87055735,28.04927302,22.25615913,238,0.43,1174,835,81.00,67.00,191.00,113544727,2069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.322818621,0,1,0,2069,2069,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN100030000000003,10003,4.176,4.9,5.176,2014M11_3moAve,59,1,11,11,"New Castle County, DE",39.575915,-75.644132,DE,1,1,277207,63033,108.2223062,10.64583826,29.14402457,26.45226745,33.75786972,4737,0.88,15448,10007,1415.00,773.00,3253.00,1125665996,2088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.22268198,0,0,1,2088,2088,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN380810000000003,38081,4.064,1.6,5.064,2010M05_3moAve,5,1,05,5,"Sargent County, ND",46.108206,-97.63003,ND,9,10,2088,58672,103.2957746,11.4992722,34.97088792,35.58951965,17.94032023,93,2.43,125,101,16.00,3.00,5.00,7943628,2088,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04580852038,0,1,0,2088,2088,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN461270000000003,46127,3.22,3.8,4.22,2013M06_3moAve,42,1,06,6,"Union County, SD",42.831106,-96.650829,SD,3,2,7646,66831,135.8353659,7.299938913,30.36041539,30.18733456,32.15231114,371,2.58,482,335,61.00,39.00,47.00,30303656,2090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3337571519,1,0,0,2090,2090,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN132370000000003,13237,5.648,8.8,6.648,#N/A,#N/A,0,#N/A,#N/A,"Putnam County, GA",33.32106,-83.37179,GA,6,4,8667,42934,89.88589972,15.45084122,38.68953733,27.19505783,18.66456362,-99,-0.47,373,282,27.00,21.00,43.00,44395934,2094,0,0,1,0,0,0,0,0,0,0,0,0,1,1,29.90112694,#N/A,#N/A,#N/A,2094,2094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN311030000000003,31103,4.2,2.1,5.2,2010M01_3moAve,1,1,01,1,"Keya Paha County, NE",42.87548,-99.718351,NE,9,12,602,41491,80.56191993,8,41.2173913,33.56521739,17.2173913,-17,-2.06,26,25,1.00,0.00,0.00,1732460,2103,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2103,2103,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN530370000000003,53037,5.82,6.1,6.82,2013M11_3moAve,47,1,11,11,"Kittitas County, WA",47.124444,-120.676714,WA,4,3,20739,47287,80.92793209,8.91993772,28.09145292,29.34934033,33.63926903,1089,2.66,1114,906,81.00,36.00,91.00,86852404,2117,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7073916432,0,0,1,2117,2117,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN310070000000003,31007,2.176,3,3.176,2010M01_3moAve,1,1,01,1,"Banner County, NE",41.53975,-103.726263,NE,9,8,433,46769,90.81006563,8.747855918,26.24356775,49.22813036,15.78044597,16,2.32,6,6,0.00,0.00,0.00,1469886,2130,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1221001221,0,0,0,2130,2130,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN200130000000003,20013,4.236,5,5.236,2012M05_3moAve,29,1,05,5,"Brown County, KS",39.825931,-95.569905,KS,6,6,5187,41426,81.39982708,9.097622212,41.39713484,31.35430512,18.15093782,-239,-2.39,257,187,30.00,24.00,16.00,21324507,2135,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.557254756,0,1,0,2135,2135,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN160770000000003,16077,4.636,4,5.636,2013M10_3moAve,46,1,10,10,"Power County, ID",42.694126,-112.844407,ID,6,6,3924,44450,95.34330023,19.74413646,35.11727079,29.21108742,15.92750533,-546,-6.98,157,101,20.00,8.00,28.00,16945467,2151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09286282834,0,0,1,2151,2151,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN330090000000003,33009,3.056,3.1,4.056,2013M09_3moAve,45,1,09,9,"Grafton County, NH",43.926498,-71.842337,NH,5,8,48717,55131,86.05613137,8.380616217,28.93382596,24.97855776,37.70700007,630,0.71,2896,2086,261.00,226.00,323.00,192141296,2156,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5321556586,0,0,1,2156,2156,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN130010000000003,13001,6.092,8.3,7.092,#N/A,#N/A,0,#N/A,#N/A,"Appling County, GA",31.739712,-82.290103,GA,7,9,8869,36915,77.28462263,23.18757662,42.86881896,21.1687781,12.77482632,-78,-0.43,382,275,39.00,14.00,54.00,39506374,2163,0,0,0,0,0,1,0,1,0,0,0,0,0,1,19.58780642,#N/A,#N/A,#N/A,2163,2163,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN210770000000003,21077,6.184,5.3,7.184,2014M06_3moAve,54,1,06,6,"Gallatin County, KY",38.760103,-84.862153,KY,1,1,4001,44142,101.9280948,24.84111131,43.32667514,23.0252406,8.806972944,-133,-1.55,91,63,9.00,8.00,11.00,18617590,2166,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.588310038,1,0,0,2166,2166,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN290110000000003,29011,9.028,6.8,10.028,2010M04_3moAve,4,1,04,4,"Barton County, MO",37.500799,-94.344089,MO,6,6,5635,37723,80.42426181,14.20843851,41.24293785,27.67159514,16.87702849,-407,-3.28,251,182,26.00,15.00,28.00,26839840,2167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2870584483,0,1,0,2167,2167,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN270510000000003,27051,6.452,4.1,7.452,2010M06_3moAve,6,1,06,6,"Grant County, MN",45.930743,-96.010699,MN,9,10,3373,49618,81.79150732,9.678909679,34.25733426,37.74543775,18.31831832,-28,-0.47,203,177,11.00,6.00,9.00,13057910,2173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2067101288,1,0,0,2173,2173,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN130650000000003,13065,6.212,7.2,7.212,2015M04_3moAve,64,1,04,4,"Clinch County, GA",30.917653,-82.702614,GA,6,7,2890,30094,63.00429185,28.89960946,40.54674937,18.03354009,12.52010108,-119,-1.75,121,91,4.00,13.00,13.00,14792443,2175,0,0,1,0,0,0,0,1,1,1,0,0,0,1,29.49985461,0,1,0,2175,2175,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN450650000000003,45065,10.336,7,11.336,2012M11_3moAve,35,1,11,11,"McCormick County, SC",33.897605,-82.316192,SC,8,6,3625,38186,86.17919206,21.20167446,28.56439301,31.98719527,18.24673726,-115,-1.12,89,62,5.00,8.00,14.00,22262774,2177,0,0,0,1,0,0,0,1,1,0,0,0,1,1,53.87628038,0,0,1,2177,2177,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN230250000000003,23025,7.392,6,8.392,2013M08_3moAve,44,1,08,8,"Somerset County, ME",45.507482,-69.97604,ME,6,6,24668,38279,81.2803907,12.73976982,41.97037511,29.90196078,15.38789429,-745,-1.43,1158,835,92.00,91.00,140.00,113947489,2182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2377770791,1,0,0,2182,2182,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0
LAUCN480650000000003,48065,3.204,3.4,4.204,2013M11_3moAve,47,1,11,11,"Carson County, TX",35.405496,-101.355356,TX,2,2,3422,59252,114.5763236,12.43486499,30.43581241,35.62292752,21.50639507,-119,-1.92,113,82,11.00,2.00,18.00,13468825,2185,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5831798649,0,0,1,2185,2185,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN170590000000003,17059,7.028,6.7,8.028,2012M05_3moAve,29,1,05,5,"Gallatin County, IL",37.768677,-88.227964,IL,8,7,2577,40349,71.78004697,18.67439516,35.63508065,33.66935484,12.02116935,-166,-2.97,97,75,8.00,10.00,4.00,12218153,2191,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.2637703646,0,1,0,2191,2191,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN291550000000003,29155,6.984,11.6,7.984,2014M11_3moAve,59,1,11,11,"Pemiscot County, MO",36.209916,-89.785942,MO,7,9,7189,28664,61.11075578,27.46539792,38.23529412,24.28200692,10.01730104,-861,-4.71,386,264,46.00,29.00,47.00,40040439,2192,0,0,0,0,0,1,1,1,1,1,1,0,0,1,26.23335162,0,0,1,2192,2192,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN281510000000003,28151,8.86,11.5,9.86,#N/A,#N/A,0,#N/A,#N/A,"Washington County, MS",33.273174,-90.944446,MS,5,8,21215,28948,75.79796287,24.45285399,28.84578997,27.9722485,18.72910754,-2988,-5.84,1213,794,99.00,77.00,243.00,112041185,2194,0,0,0,0,0,1,1,1,1,1,1,0,0,1,64.57436842,#N/A,#N/A,#N/A,2194,2194,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN380970000000003,38097,3.308,3.4,4.308,2010M01_3moAve,1,1,01,1,"Traill County, ND",47.446215,-97.164754,ND,8,7,4559,57006,100.3626761,9.458235188,25.24007972,36.40152201,28.90016307,-74,-0.91,276,216,31.00,12.00,17.00,17775680,2194,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1061696355,0,0,0,2194,2194,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN380790000000003,38079,9.248,14.7,10.248,2010M10_3moAve,10,1,10,10,"Rolette County, ND",48.768271,-99.840463,ND,9,12,5216,34836,61.33098592,18.19310002,22.28840903,39.6376272,19.88086374,37,0.27,191,147,20.00,14.00,10.00,30691879,2195,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.07313149042,0,0,1,2195,2195,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN060750000000003,06075,4.728,3.8,5.728,2013M04_3moAve,40,1,04,4,"San Francisco County/city, CA",37.727239,-123.032229,CA,1,1,495133,76933,127.8275318,13.70750585,13.30099731,20.60146897,52.39002787,33886,4.21,30924,22382,2952.00,1369.00,4221.00,1776105206,2205,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.790965493,0,1,0,2205,2205,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN300870000000003,30087,5.76,5.8,6.76,2010M05_3moAve,5,1,05,5,"Rosebud County, MT",46.17336,-106.66641,MT,9,12,4445,50597,107.8988335,10.89754591,31.76591728,35.07808478,22.25845203,-284,-3.08,193,149,14.00,12.00,18.00,20448923,2210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2344665885,0,1,0,2210,2210,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN461290000000003,46129,4.116,4.6,5.116,2012M10_3moAve,34,1,10,10,"Walworth County, SD",45.427605,-100.027856,SD,7,11,2361,41030,83.39430894,12.08436725,37.49379653,28.63523573,21.7866005,125,2.30,206,162,17.00,11.00,16.00,12058158,2211,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.03347840643,0,0,1,2211,2211,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN311450000000003,31145,2.688,2.9,3.688,2010M05_3moAve,5,1,05,5,"Red Willow County, NE",40.16942,-100.468576,NE,7,11,6289,44826,87.03739661,6.251680559,35.88330196,38.37052971,19.49448777,-231,-2.09,418,305,41.00,29.00,43.00,24446023,2213,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1572327044,0,1,0,2213,2213,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN515200000000003,51520,5.432,5.8,6.432,2014M04_3moAve,52,1,04,4,"Bristol city, VA",36.616954,-82.157564,VA,2,2,8108,35167,56.04749382,18.4307152,34.46679438,27.5462963,19.55619413,-248,-1.39,628,366,48.00,45.00,169.00,39517129,2217,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.568031324,0,1,0,2217,2217,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN371170000000003,37117,5.836,8.9,6.836,2014M11_3moAve,59,1,11,11,"Martin County, NC",35.841059,-77.112867,NC,6,6,10634,34761,75.65620511,18.53988814,37.539005,31.9752723,11.94583456,-800,-3.26,457,298,51.00,26.00,82.00,54667129,2231,0,0,1,0,0,0,1,0,0,1,0,0,0,1,45.36787403,0,0,1,2231,2231,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN191970000000003,19197,4.184,3.8,5.184,2012M09_3moAve,33,1,09,9,"Wright County, IA",42.733007,-93.734735,IA,7,9,6793,49369,94.42106874,11.23533925,37.86035295,34.85695495,16.04735284,-279,-2.11,397,293,42.00,29.00,33.00,29472338,2232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1674340728,0,0,1,2232,2232,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN401030000000003,40103,3.32,3.8,4.32,2012M04_3moAve,28,1,04,4,"Noble County, OK",36.384901,-97.236335,OK,6,4,5342,47028,102.851894,12.66709102,35.63335455,30.19732654,21.50222788,-81,-0.70,204,149,22.00,8.00,25.00,25779146,2232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.577425291,0,1,0,2232,2232,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN100010000000003,10001,4.1,5.6,5.1,2015M05_3moAve,65,1,05,5,"Kent County, DE",39.097088,-75.502982,DE,3,2,73994,53811,92.3889156,14.78938718,33.52524067,30.29349613,21.39187603,6319,3.89,3177,2108,308.00,176.00,585.00,365280544,2242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.66347269,0,1,0,2242,2242,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN260070000000003,26007,8.608,6.1,9.608,2011M11_3moAve,23,1,11,11,"Alpena County, MI",44.894954,-83.426574,MI,7,8,13688,38784,80.46473029,11.98230422,34.48795181,37.52823795,16.00150602,-144,-0.49,796,570,77.00,34.00,115.00,66522980,2253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2458964042,0,0,1,2253,2253,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN270730000000003,27073,4.46,4,5.46,2011M10_3moAve,22,1,10,10,"Lac qui Parle County, MN",44.999855,-96.176836,MN,9,12,3971,46805,77.15449031,8.742651242,38.7445477,34.91371136,17.5990897,-261,-3.60,191,155,16.00,12.00,8.00,16395321,2265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1611503657,0,0,1,2265,2265,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN560110000000003,56011,2.824,2.7,3.824,2013M08_3moAve,44,1,08,8,"Crook County, WY",44.589266,-104.567298,WY,9,10,3885,59490,101.8245926,6.926147705,36.32734531,35.82834331,20.91816367,56,0.79,230,202,8.00,10.00,10.00,16147336,2270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0509597418,1,0,0,2270,2270,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0
LAUCN250150000000003,25015,4.2,4.7,5.2,2012M05_3moAve,29,1,05,5,"Hampshire County, MA",42.339459,-72.663694,MA,2,2,84803,61911,92.68946313,6.737155469,25.61104553,25.39239337,42.25940564,3179,2.01,3459,2597,306.00,160.00,396.00,359898389,2276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.957294205,0,1,0,2276,2276,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN380470000000003,38047,3.544,2.6,4.544,2010M01_3moAve,1,1,01,1,"Logan County, ND",46.469278,-99.504585,ND,9,10,944,48520,85.42253521,23.10393258,34.1994382,29.70505618,12.99157303,-34,-1.71,72,63,6.00,2.00,1.00,4535482,2276,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08665511265,0,0,0,2276,2276,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN511950000000003,51195,4.256,9.1,5.256,#N/A,#N/A,0,#N/A,#N/A,"Wise County, VA",36.974561,-82.62156,VA,7,8,17265,37490,59.74978086,27.09264276,32.73987544,27.08912424,13.07835755,-1357,-3.27,815,508,68.00,61.00,178.00,94659793,2283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.777035615,#N/A,#N/A,#N/A,2283,2283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN391310000000003,39131,9.8,7.3,10.8,2014M04_3moAve,52,1,04,4,"Pike County, OH",39.07136,-83.052909,OH,7,9,11034,41092,85.36291495,22.41567486,44.34800686,21.01242139,12.22389689,-480,-1.67,409,255,46.00,45.00,63.00,65555097,2285,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0.888246976,0,1,0,2285,2285,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN050170000000003,05017,8.28,10.1,9.28,#N/A,#N/A,0,#N/A,#N/A,"Chicot County, AR",33.267139,-91.297158,AR,7,9,4280,28006,68.9718015,25.78213343,42.35456716,19.28634251,12.5769569,-611,-5.18,227,151,27.00,14.00,35.00,26918658,2285,1,0,0,0,0,0,1,1,1,1,1,0,0,1,53.95622299,#N/A,#N/A,#N/A,2285,2285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN450530000000003,45053,5.28,5.7,6.28,2013M11_3moAve,47,1,11,11,"Jasper County, SC",32.43059,-81.021627,SC,3,2,10971,34852,78.65493117,21.24887421,40.22815971,26.01020715,12.51275893,1834,7.40,526,374,48.00,28.00,76.00,57015644,2286,0,0,0,0,0,1,1,1,0,1,0,0,0,1,52.68884805,0,0,1,2286,2286,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN291370000000003,29137,6.324,6.7,7.324,2012M06_3moAve,30,1,06,6,"Monroe County, MO",39.49827,-92.006458,MO,9,9,4093,38940,83.01886792,12.39844004,48.78128047,25.72310692,13.09717257,-141,-1.60,180,127,18.00,10.00,25.00,20122774,2291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.834174632,1,0,0,2291,2291,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN060010000000003,06001,5.424,5,6.424,2014M04_3moAve,52,1,04,4,"Alameda County, CA",37.648327,-121.912928,CA,1,1,786228,72128,119.8438149,13.59178209,19.14568841,25.49039699,41.7721325,59746,3.96,35921,25238,3609.00,1777.00,5297.00,3477256655,2297,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14.9332879,0,1,0,2297,2297,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN260130000000003,26013,13.112,8.9,14.112,2012M09_3moAve,33,1,09,9,"Baraga County, MI",46.695859,-88.36181,MI,9,10,3663,40402,83.82157676,18.01882564,43.92649036,26.04213357,12.01255043,-115,-1.30,201,163,13.00,13.00,12.00,20319969,2298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.985136062,0,0,1,2298,2298,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN480690000000003,48069,3.628,3.6,4.628,2011M12_3moAve,24,1,12,12,"Castro County, TX",34.533621,-102.258786,TX,6,6,4089,40689,78.68082144,31.79742632,34.76546285,20.63096721,12.80614363,-621,-7.70,168,135,4.00,12.00,17.00,18654297,2300,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.269161135,0,0,0,2300,2300,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN150030000000003,15003,3.216,3,4.216,2013M05_3moAve,41,1,05,5,"Honolulu County/city, HI",21.461365,-158.201974,HI,2,2,456085,72649,107.1550783,9.650970293,26.72092952,31.52748398,32.10061621,13102,1.37,21139,14323,2193.00,1263.00,3360.00,2213524787,2316,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.353348034,0,1,0,2316,2316,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
